alpha_rad,P,FI
5.342130262408541913e-02,9.510486178333176221e-01,1.576030711789120774e-04
1.354418884711660609e-01,9.518038364360927872e-01,1.378503943338651658e-04
2.174624743182466957e-01,9.565089291635158197e-01,1.713062786057947958e-04
2.994830601653273305e-01,9.543299386517031246e-01,1.561674761712178775e-04
3.815036460124079376e-01,9.562981805847783345e-01,1.187058647035377999e-04
4.635242318594885447e-01,9.540456327985654683e-01,1.050300584696512693e-04
5.455448177065692628e-01,9.479447256925461751e-01,1.030437961387007235e-04
6.275654035536498698e-01,9.492139738586514719e-01,1.582818777965713493e-04
7.095859894007304769e-01,9.536533719572045653e-01,2.696160055312630307e-04
7.916065752478110840e-01,9.570984364312905557e-01,3.015747373315455743e-04
8.736271610948916910e-01,9.563799718828787100e-01,3.918707945767523765e-04
9.556477469419724091e-01,9.545002862118421305e-01,4.096756251178848888e-04
1.037668332789053016e+00,9.545714299885358356e-01,4.144232030704125629e-04
1.119688918636133845e+00,9.551237780012681311e-01,4.350274335462706553e-04
1.201709504483214452e+00,9.577241854945938160e-01,4.464887982164177527e-04
1.283730090330295059e+00,9.480802557846614853e-01,4.349214543846690022e-04
1.365750676177375666e+00,9.533252046407358904e-01,4.347487361453478507e-04
1.447771262024456274e+00,9.437972106570258202e-01,4.613926412475672831e-04
1.529791847871536881e+00,9.524477808767736198e-01,4.560897343228911935e-04
1.611812433718617488e+00,9.454157241482650242e-01,4.296171029157360766e-04
1.693833019565698095e+00,9.551281749955712330e-01,3.929814288469583080e-04
1.775853605412778924e+00,9.549807013134565814e-01,3.303616384511174307e-04
1.857874191259859531e+00,9.434535203644197621e-01,3.358059855271837337e-04
1.939894777106940138e+00,9.540106736300381085e-01,3.071548482867509223e-04
2.021915362954020523e+00,9.495773350028423598e-01,3.016810757312712843e-04
2.103935948801101574e+00,9.482182101790657125e-01,2.646353878049449932e-04
2.185956534648182181e+00,9.535496597353051440e-01,2.476639446687089433e-04
2.267977120495262788e+00,9.539228098843206549e-01,2.577746002371468265e-04
2.349997706342343395e+00,9.502369023330775599e-01,2.650870827625546812e-04
2.432018292189424002e+00,9.540906629157011043e-01,3.123816436824942175e-04
2.514038878036504610e+00,9.504104632595756774e-01,4.267974645285543757e-04
2.596059463883585217e+00,9.522163006104066296e-01,5.347217055329704172e-04
2.678080049730665824e+00,9.563667847390546761e-01,7.048144730692471917e-04
2.760100635577746431e+00,9.541476453304884586e-01,7.422439307058885122e-04
2.842121221424827038e+00,9.563817421555779186e-01,7.114473259639782828e-04
2.924141807271907645e+00,9.532797170532626430e-01,6.473771622865182951e-04
3.006162393118988252e+00,9.511416157067147381e-01,6.191365896493297456e-04
3.088182978966068859e+00,9.512028335882113383e-01,6.252271510770202609e-04
3.170203564813149466e+00,9.476161393078571527e-01,6.768482234573588129e-04
3.252224150660230073e+00,9.534215664761113151e-01,6.775513082967146326e-04
3.334244736507310680e+00,9.490130628589245054e-01,6.909302125018225351e-04
3.416265322354391731e+00,9.444089863536256901e-01,6.751302281923343002e-04
3.498285908201472338e+00,9.445708806591377460e-01,5.847678784105605782e-04
3.580306494048552945e+00,9.485770542472330424e-01,4.166757743518469982e-04
3.662327079895633553e+00,9.490505806884166340e-01,3.547806845710286768e-04
3.744347665742714160e+00,9.549925291486016654e-01,2.667217824344189419e-04
3.826368251589794767e+00,9.506616184254292889e-01,2.601898081610312858e-04
3.908388837436875374e+00,9.522759350209156759e-01,2.455028295396840502e-04
3.990409423283955981e+00,9.554379129680573568e-01,2.469684487117157577e-04
4.072430009131036144e+00,9.541134722041367811e-01,2.094009973859989803e-04
4.154450594978117195e+00,9.504973506759282209e-01,1.813393842469164367e-04
4.236471180825197358e+00,9.493808872819677891e-01,1.367278950220073344e-04
4.318491766672278409e+00,9.475065181143416115e-01,1.175783610827937968e-04
4.400512352519358572e+00,9.441458473625171655e-01,1.087355227264977969e-04
4.482532938366439623e+00,9.490263169755865924e-01,1.093873853622240121e-04
4.564553524213519786e+00,9.528531676763832836e-01,1.105300784323046917e-04
4.646574110060600837e+00,9.523455170697681105e-01,1.035656029041692722e-04
4.728594695907681000e+00,9.494521786168832467e-01,8.289300246612056340e-05
4.810615281754762051e+00,9.507787332467649843e-01,5.064999133326024091e-05
4.892635867601842214e+00,9.527230846887211335e-01,5.267055841421137822e-05
4.974656453448923266e+00,9.502615973265600147e-01,8.732662929107561263e-05
5.056677039296003429e+00,9.503182223672042017e-01,1.017135545644665259e-04
5.138697625143084480e+00,9.502674503524958238e-01,1.083415929550937559e-04
5.220718210990164643e+00,9.495670055864300352e-01,1.192622511030924588e-04
5.302738796837245694e+00,9.484878840294270752e-01,1.342372304981741726e-04
5.384759382684326745e+00,9.552585652127144611e-01,1.303520187807538091e-04
5.466779968531406908e+00,9.540101761826742521e-01,1.217536345044233521e-04
5.548800554378487959e+00,9.475791593429063742e-01,1.251132022526289713e-04
5.630821140225568122e+00,9.516126347612087200e-01,1.325523403149884299e-04
5.712841726072649173e+00,9.518872468193596559e-01,1.325897288912691874e-04
5.794862311919729336e+00,9.510296477401977144e-01,1.361189460234905153e-04
5.876882897766810387e+00,9.550355652350632774e-01,1.606725960333976278e-04
5.958903483613890550e+00,9.552690276216997400e-01,1.781450062790270990e-04
6.040924069460971602e+00,9.496387232836751568e-01,1.857215341701473166e-04
6.122944655308051765e+00,9.516742807163527385e-01,2.350873405927904423e-04
6.204965241155132816e+00,9.558817374334379613e-01,3.109073999426450519e-04
6.286985827002212979e+00,9.563206995188199278e-01,3.304465705175007283e-04
6.369006412849294030e+00,9.481827352358915828e-01,3.404707524003114318e-04
6.451026998696374193e+00,9.539182482715653499e-01,3.663957203889773575e-04
6.533047584543455244e+00,9.512122729529793874e-01,4.233662091293351583e-04
6.615068170390535407e+00,9.485538895727981812e-01,4.502460335742235458e-04
6.697088756237616458e+00,9.550877073328248867e-01,4.953175844446077282e-04
6.779109342084697509e+00,9.454028200743738175e-01,5.173810645062744797e-04
6.861129927931777672e+00,9.507981151329987224e-01,5.610608047623792932e-04
6.943150513778858723e+00,9.461807000874747908e-01,5.378533896104577489e-04
7.025171099625938886e+00,9.504268712841277278e-01,4.972649800470444695e-04
7.107191685473019938e+00,9.419377109591978714e-01,4.461583580489787509e-04
7.189212271320100101e+00,9.505066242392485876e-01,4.018620425830325953e-04
7.271232857167181152e+00,9.513136339223932092e-01,3.616839739819985820e-04
7.353253443014261315e+00,9.472958853636850307e-01,3.638452347961822360e-04
7.435274028861342366e+00,9.469648692687068214e-01,3.607958247525207447e-04
7.517294614708422529e+00,9.446492775577387535e-01,3.410689060204438717e-04
7.599315200555503580e+00,9.477579808586318322e-01,2.887290414395539298e-04
7.681335786402583743e+00,9.471972087758939729e-01,2.794166901385256420e-04
7.763356372249664794e+00,9.403182452509001310e-01,2.265576239444409606e-04
7.845376958096744957e+00,9.536483439750733648e-01,1.640599006958438997e-04
7.927397543943826008e+00,9.467056493325856081e-01,1.504366535899441504e-04
8.009418129790907059e+00,9.480350610041091697e-01,1.331760262160992922e-04
8.091438715637988111e+00,9.492298044910046917e-01,9.237793120021060963e-06
8.173459301485069162e+00,9.525575281294280661e-01,1.335408982876022194e-05
