alpha_rad,P,FI
6.646346490312674327e+00,6.154293802578481021e-01,1.091253346831277810e-01
6.727745625477248304e+00,5.971491090218533637e-01,2.119345329315808213e-01
6.809144760641822280e+00,5.911202845789329530e-01,4.878547639861209317e-01
6.890543895806396257e+00,5.555232245601771091e-01,7.327819911671589193e-01
6.971943030970970234e+00,5.197256782708750134e-01,1.210120014935665234e+00
7.053342166135544211e+00,4.561602477505202757e-01,1.748339613420828442e+00
7.134741301300118188e+00,4.189309562824785615e-01,2.024617580827205998e+00
7.216140436464692165e+00,3.543529982583965010e-01,2.322126368113579975e+00
7.297539571629266142e+00,2.828956861904672881e-01,2.335653632900232424e+00
7.378938706793840119e+00,2.471728241028159634e-01,2.218110926506883018e+00
7.460337841958413208e+00,1.677967052704084638e-01,1.883455678109208442e+00
7.541736977122987184e+00,1.293184503920498662e-01,1.220010435559754747e+00
7.623136112287561161e+00,1.248920822524539481e-01,7.212583491065305275e-01
7.704535247452135138e+00,9.477892452748894192e-02,2.775767736996483381e-01
7.785934382616709115e+00,9.564111526088646398e-02,5.423705412445933155e-02
7.867333517781283092e+00,1.086839885788757482e-01,1.281489559348172186e-03
7.948732652945857069e+00,1.179630945434175932e-01,5.587864585633381398e-02
8.030131788110431046e+00,1.184466593603863138e-01,2.111289376545171792e-01
8.111530923275005023e+00,1.351320502340501162e-01,4.382247276092638422e-01
