alpha_rad,P,FI
8.628076426977179025e+00,8.673981938836212713e-01,7.384322556083702804e-02
8.745224047959807123e+00,8.875631135412088701e-01,4.579373785910965944e-02
8.862371668942436997e+00,8.940762443289408390e-01,2.450428868827417631e-02
8.979519289925065095e+00,9.016407149020264633e-01,7.772925670862345683e-03
9.096666910907694970e+00,9.020537687213360245e-01,1.071440411042422431e-03
9.213814531890323067e+00,8.968864365549641393e-01,5.040433867515128723e-03
9.330962152872952942e+00,9.034051670645472099e-01,1.755178970708543354e-02
9.448109773855581039e+00,8.824443447362391169e-01,3.948631838747223427e-02
9.565257394838210914e+00,8.946971640194144593e-01,6.366963094265731815e-02
9.682405015820839012e+00,8.668162002022384849e-01,9.660781421076400366e-02
9.799552636803468886e+00,8.575735353030254915e-01,1.262464592632299709e-01
9.916700257786096984e+00,8.378390810190021742e-01,1.565055082948461906e-01
1.003384787876872686e+01,8.202794982876618901e-01,1.745653600743634903e-01
1.015099549975135496e+01,7.935259164535864995e-01,1.910736206638641022e-01
1.026814312073398305e+01,7.930331692824065248e-01,2.162202603852125815e-01
1.038529074171661293e+01,7.532645771356979436e-01,2.431409385055793293e-01
1.050243836269924103e+01,7.312277030543018475e-01,2.673830994923780402e-01
1.061958598368187090e+01,7.119392684123361237e-01,2.923049666669240709e-01
1.073673360466449900e+01,6.765560381530840717e-01,3.113578350735605182e-01
1.085388122564712887e+01,6.395163696423594724e-01,3.352132228203444364e-01
1.097102884662975697e+01,6.104675862142554532e-01,3.509899956963864476e-01
1.108817646761238684e+01,5.718590807066035175e-01,3.794627205072578224e-01
1.120532408859501494e+01,5.426208993481860254e-01,3.880148016479219031e-01
1.132247170957764482e+01,4.914361734532775583e-01,4.032197663802567500e-01
1.143961933056027291e+01,4.569981691591767370e-01,3.970760780297259429e-01
1.155676695154290279e+01,4.225944677057639765e-01,3.746499178102695726e-01
1.167391457252553089e+01,4.182156859723253906e-01,3.054210489337786383e-01
