alpha_rad,P,FI
3.146326520144909100e+00,9.757738145640784122e-01,1.441344174574200150e-03
3.227729350963977506e+00,9.657898666315096747e-01,1.412733155939833963e-03
3.309132181783045912e+00,9.656885620923775226e-01,1.386846330867688021e-03
3.390535012602114318e+00,9.779336707025598763e-01,1.463889054133183298e-03
3.471937843421182723e+00,9.774105738093888940e-01,2.123504543357699129e-03
3.553340674240250685e+00,9.772516028098301444e-01,2.347983265005162880e-03
3.634743505059319091e+00,9.711838778774566361e-01,2.051571992240993226e-03
3.716146335878387497e+00,9.796038456250041326e-01,1.733671387254046752e-03
3.797549166697455458e+00,9.873815821540377069e-01,1.716751155172972646e-03
3.878951997516523864e+00,9.748985607643665396e-01,1.556923085709973828e-03
3.960354828335592270e+00,9.610042982001570921e-01,1.574169350254018759e-03
4.041757659154661120e+00,9.673077123358967411e-01,1.835457310738199252e-03
4.123160489973729526e+00,9.618260805395312252e-01,1.853711612997775227e-03
4.204563320792797931e+00,9.730916513617309249e-01,1.859725194628559152e-03
4.285966151611866337e+00,9.687739933183041607e-01,1.903485828129905695e-03
4.367368982430933855e+00,9.695392929527246739e-01,1.800089328494627276e-03
4.448771813250002261e+00,9.642679587744259484e-01,1.563915243275289593e-03
4.530174644069070666e+00,9.761665759847504287e-01,1.289985569349938726e-03
4.611577474888139072e+00,9.942779152888202576e-01,1.301799195668213588e-03
4.692980305707207478e+00,9.827225076500826217e-01,1.404935735151134363e-03
4.774383136526275884e+00,9.619386430309628810e-01,1.905655251662776795e-03
4.855785967345344289e+00,9.680174251361192139e-01,2.001209217273976042e-03
4.937188798164411807e+00,9.673139490032450771e-01,1.805921527011570930e-03
5.018591628983480213e+00,9.805735945536605547e-01,1.892365919143904019e-03
5.099994459802548619e+00,9.614505091437652862e-01,1.698867851373777205e-03
5.181397290621617024e+00,9.614782575752552907e-01,1.710308318964710557e-03
5.262800121440685430e+00,9.683662890082823660e-01,1.706045027947035095e-03
5.344202952259753836e+00,9.786093036822580693e-01,1.774787110418015335e-03
5.425605783078822242e+00,9.806740266916975646e-01,1.884431821352371096e-03
5.507008613897890648e+00,9.707296406068794958e-01,1.890008559312395756e-03
5.588411444716959053e+00,9.775055953173635848e-01,1.778548697348761006e-03
5.669814275536026571e+00,9.862826912813463798e-01,1.804782562153001016e-03
5.751217106355094977e+00,9.764917896864939717e-01,1.321517612077922985e-03
5.832619937174163383e+00,9.531113512430628987e-01,8.306288056829875871e-04
5.914022767993231788e+00,9.548201415101984502e-01,8.505195270701649581e-04
5.995425598812300194e+00,9.611365763986472466e-01,6.226309988112368370e-04
6.076828429631368600e+00,9.807881083911025311e-01,6.809787471657613878e-04
6.158231260450437006e+00,9.710721817093979080e-01,6.826560967339548487e-04
6.239634091269504523e+00,9.749226076942514307e-01,6.611898695089736804e-04
6.321036922088572929e+00,9.718848317058567110e-01,5.597418194612525369e-04
6.402439752907641335e+00,9.737974240362587963e-01,5.692137525784390743e-04
6.483842583726709741e+00,9.791382575092465457e-01,5.887146932361408567e-04
6.565245414545778146e+00,9.745270635679572635e-01,7.191198727941658765e-04
6.646648245364846552e+00,9.692167497165681267e-01,9.762457031449618943e-04
6.728051076183914958e+00,9.465259817751373594e-01,1.056903099248661035e-03
6.809453907002983364e+00,9.701382613608340311e-01,1.067195474817154294e-03
6.890856737822051770e+00,9.839099241519724259e-01,1.055014822530267590e-03
6.972259568641119287e+00,9.807614530371981942e-01,1.025590084276244022e-03
7.053662399460187693e+00,9.623246499666660014e-01,1.053621705939518241e-03
7.135065230279256099e+00,9.748812779914758364e-01,1.065417691897401712e-03
7.216468061098324505e+00,9.667183875545476424e-01,1.200680110263845557e-03
7.297870891917392910e+00,9.820836287322566305e-01,1.287339173039927847e-03
7.379273722736461316e+00,9.801630908378275997e-01,1.291531529680737048e-03
7.460676553555529722e+00,9.687417317248541160e-01,1.355086612026138674e-03
7.542079384374597240e+00,9.784300579645722751e-01,1.277309011611512659e-03
7.623482215193665645e+00,9.719366944374107087e-01,1.059341691543845511e-03
7.704885046012734051e+00,9.700185271263968012e-01,5.889277124438760782e-04
7.786287876831802457e+00,9.790297169208691530e-01,5.695024141483201810e-04
7.867690707650870863e+00,9.758011905863089863e-01,6.389103385062398777e-04
7.949093538469939269e+00,9.942207775581688445e-01,6.793935141066438990e-04
8.030496369289007674e+00,9.692938514264527461e-01,4.774696702966567808e-04
8.111899200108075192e+00,9.747722159746702308e-01,2.748939776378026749e-05
