alpha_rad,P,FI
4.204372435375457684e+00,1.907946057593109535e-01,1.616405425237692706e+00
4.285771570540031661e+00,1.549895534448375300e-01,1.302892390359651209e+00
4.367170705704605638e+00,1.425688234423563572e-01,8.498091807917443896e-01
4.448569840869179615e+00,1.310817811808256683e-01,6.222508210469315237e-01
4.529968976033753592e+00,1.000038336230618385e-01,3.850746649650385045e-01
4.611368111198327568e+00,8.354918688253738790e-02,1.471959243149869034e-01
4.692767246362901545e+00,8.951292922895383308e-02,6.415644924198254245e-03
4.774166381527475522e+00,8.791646924495734317e-02,7.233834910743522362e-02
4.855565516692048611e+00,8.879188556224824891e-02,3.724016047497888393e-01
4.936964651856622588e+00,1.130522616766094501e-01,7.802907140119593743e-01
5.018363787021196565e+00,1.432465466002801335e-01,1.199054093788346043e+00
5.099762922185770542e+00,1.564118481123415449e-01,1.661305611509570790e+00
5.181162057350344519e+00,2.175365757934993316e-01,1.948432736623250339e+00
5.262561192514918496e+00,2.653740912956579212e-01,2.200226455257444425e+00
5.343960327679492472e+00,3.011555716191330334e-01,2.245739554171211960e+00
5.425359462844066449e+00,3.822275688866877963e-01,2.191543159871581103e+00
5.506758598008640426e+00,4.466634494220284579e-01,2.044334997816990906e+00
5.588157733173214403e+00,5.119477955064817287e-01,1.612314437222405417e+00
5.669556868337788380e+00,5.697341074517315862e-01,1.308766277894153784e+00
5.750956003502361469e+00,5.949504199364088475e-01,7.805301446736175874e-01
5.832355138666935446e+00,6.076977455284487961e-01,3.569540468060473093e-01
5.913754273831509423e+00,6.375176776898070496e-01,1.937321086990364538e-01
5.995153408996083400e+00,6.467461906090979928e-01,7.637081175512078213e-02
6.076552544160657376e+00,6.363533289870012544e-01,3.755843252269096960e-02
6.157951679325231353e+00,6.434116391231624599e-01,9.540323597608764417e-03
6.239350814489805330e+00,6.217238961219173632e-01,1.121564449069157535e-03
6.320749949654379307e+00,6.075815686531785831e-01,8.901134136983890159e-04
6.402149084818953284e+00,6.464506268108376474e-01,8.453886663832602469e-03
6.483548219983527261e+00,6.019630789810893612e-01,1.825143917031778890e-02
6.564947355148100350e+00,6.135579197477115665e-01,3.182432174888510240e-02
6.646346490312674327e+00,6.154293802578481021e-01,1.091253429572989070e-01
6.727745625477248304e+00,5.971491090218533637e-01,2.119345376243524648e-01
6.809144760641822280e+00,5.911202845789329530e-01,4.878547652508332111e-01
6.890543895806396257e+00,5.555232245601771091e-01,7.327819938349313666e-01
6.971943030970970234e+00,5.197256782708751244e-01,1.210120019561479188e+00
7.053342166135544211e+00,4.561602477505202757e-01,1.748339617803036150e+00
7.134741301300118188e+00,4.189309562824786171e-01,2.024617585541874654e+00
7.216140436464692165e+00,3.543529982583965010e-01,2.322126370176071930e+00
7.297539571629266142e+00,2.828956861904672881e-01,2.335653636139440437e+00
7.378938706793840119e+00,2.471728241028159634e-01,2.218110926442900865e+00
7.460337841958413208e+00,1.677967052704084638e-01,1.883455677924175564e+00
7.541736977122987184e+00,1.293184503920498662e-01,1.220010437433539874e+00
7.623136112287561161e+00,1.248920822524539342e-01,7.212583533479812736e-01
7.704535247452135138e+00,9.477892452748894192e-02,2.775767739473112838e-01
7.785934382616709115e+00,9.564111526088647786e-02,5.423705410565986956e-02
7.867333517781283092e+00,1.086839885788757482e-01,1.281489572335517109e-03
7.948732652945857069e+00,1.179630945434175932e-01,5.587864664087295596e-02
8.030131788110431046e+00,1.184466593603863138e-01,2.111289381314570834e-01
8.111530923275005023e+00,1.351320502340501162e-01,4.382246921167965992e-01
