alpha_rad,P,FI
3.826368251934367581e+00,1.100788606380954104e-01,7.850764797824778540e-01
3.908388837788834280e+00,1.459606501243289056e-01,8.295178662777438205e-01
3.990409423643301423e+00,1.638024077548944635e-01,8.564683286653622662e-01
4.072430009497767678e+00,2.329059786633561335e-01,8.832234674779509964e-01
4.154450595352234821e+00,2.412827366958417152e-01,8.942565828153085095e-01
4.236471181206701075e+00,2.688579484514979079e-01,9.144554874513699527e-01
4.318491767061168218e+00,3.130869120237686487e-01,9.221097082664392319e-01
4.400512352915635361e+00,3.475594980968833014e-01,9.329905810495566776e-01
4.482532938770101616e+00,3.563499313051617934e-01,9.386609373131514777e-01
4.564553524624568759e+00,4.157554414525180819e-01,9.514501915191374559e-01
4.646574110479035014e+00,4.535665191557954889e-01,9.541618627916852446e-01
4.728594696333502156e+00,4.976212962795378281e-01,9.568128629410390662e-01
4.810615282187969299e+00,5.587444847457974095e-01,9.512849061271899664e-01
4.892635868042435554e+00,5.870772434082118796e-01,9.446889389870226639e-01
4.974656453896902697e+00,6.452663317156215328e-01,9.335927462786499653e-01
5.056677039751368952e+00,6.803557496133307847e-01,9.280013456962915575e-01
5.138697625605836095e+00,6.835441752610111887e-01,9.086223863568448911e-01
5.220718211460302349e+00,7.458566797875370025e-01,8.914598529112385261e-01
5.302738797314769492e+00,7.471449432993193529e-01,8.646465033254143728e-01
5.384759383169236635e+00,7.930425030068001258e-01,8.405659020564064665e-01
5.466779969023702890e+00,8.304443573840888382e-01,7.974734134610960146e-01
5.548800554878170033e+00,8.580641973325758842e-01,7.568831500699895187e-01
5.630821140732636287e+00,8.811646890077912131e-01,7.001326962928332565e-01
5.712841726587103430e+00,8.877153315512421594e-01,6.442972174928671691e-01
5.794862312441569685e+00,9.207338750262077376e-01,5.677746991328952442e-01
5.876882898296036828e+00,9.219747693079856088e-01,4.717872733653450390e-01
5.958903484150503971e+00,9.507420135017096152e-01,3.670343014808633564e-01
6.040924070004970226e+00,9.401331771783985047e-01,2.435983547435238705e-01
6.122944655859437368e+00,9.571947830176004146e-01,1.274714265346410802e-01
6.204965241713903623e+00,9.739693178602908397e-01,3.454043921826428082e-02
6.286985827568370766e+00,9.643889501424197652e-01,1.890591644871327025e-04
6.369006413422837909e+00,9.656325692486623646e-01,4.224056497458043846e-02
6.451026999277304164e+00,9.618610616806260172e-01,1.439009446035420525e-01
6.533047585131771307e+00,9.572892686357814540e-01,2.763958671959746982e-01
6.615068170986237561e+00,9.413496132206142786e-01,4.016197848513738955e-01
6.697088756840704704e+00,9.368251105630218678e-01,5.210132530789376437e-01
6.779109342695170959e+00,9.122199462377600376e-01,6.092641396980613688e-01
6.861129928549638102e+00,9.114475963805204195e-01,6.923259460383108799e-01
6.943150514404105245e+00,8.639046740007265690e-01,7.517686365401443638e-01
7.025171100258571499e+00,8.566081993397683947e-01,8.051761912769107576e-01
7.107191686113038642e+00,8.151084790413903880e-01,8.450712615216385837e-01
7.189212271967504897e+00,7.896253884408596102e-01,8.686287068069041828e-01
7.271232857821972040e+00,7.604798627574631542e-01,8.891514871112211615e-01
7.353253443676438295e+00,7.364201817219595547e-01,9.036721326510775976e-01
7.435274029530905437e+00,6.961110848932785533e-01,9.214501584238499188e-01
7.517294615385372580e+00,6.498579523784504541e-01,9.331470265828454291e-01
7.599315201239838835e+00,6.030521441187713938e-01,9.437460663037882114e-01
7.681335787094305978e+00,5.711021652251879743e-01,9.482951897405588193e-01
7.763356372948772233e+00,5.279659405313134046e-01,9.438535615564562775e-01
7.845376958803239376e+00,5.176796819071484146e-01,9.424047260306058771e-01
7.927397544657706518e+00,4.548915006293932084e-01,9.388856738514972378e-01
8.009418130512171885e+00,4.165739493344061128e-01,9.408343616682005583e-01
8.091438716366639028e+00,3.860143070988926728e-01,9.222181069919475060e-01
8.173459302221106171e+00,3.411279820681197283e-01,9.265309233372839293e-01
