alpha_rad,P,FI
5.699925020520976382e+00,7.041161489460466827e-01,3.897567888081901799e+00
5.780601862230557053e+00,7.728149747892650856e-01,3.839648173513605212e+00
5.861278703940137724e+00,8.261702688114285209e-01,3.789615212963400648e+00
5.941955545649719284e+00,8.942571466876888531e-01,3.590326247490542411e+00
6.022632387359299955e+00,9.342392646797527123e-01,3.288962867957100578e+00
6.103309229068880626e+00,9.615424069324362000e-01,2.780440419493308557e+00
6.183986070778461297e+00,9.799117667889075678e-01,1.798326449592505982e+00
6.264662912488041968e+00,9.875147116783319357e-01,1.084824540727512970e-01
6.345339754197622639e+00,9.864097024815158266e-01,9.132989719243194138e-01
6.426016595907204199e+00,9.594981035640649525e-01,2.413732696787909138e+00
6.506693437616784870e+00,9.386289659999295099e-01,3.245279607668452027e+00
6.587370279326365541e+00,8.866237512408270405e-01,3.570085428264921479e+00
6.668047121035946212e+00,8.361374515318961143e-01,3.700714021574698087e+00
6.748723962745526883e+00,7.793245025663821934e-01,3.741621491163842794e+00
6.829400804455107554e+00,7.139411032143411218e-01,3.839092178180235848e+00
6.910077646164689114e+00,6.418048963712689181e-01,3.900643280692452475e+00
6.990754487874269785e+00,5.535142905698675619e-01,3.937351412966105801e+00
7.071431329583850456e+00,4.719912662383376478e-01,3.971368594416608389e+00
7.152108171293431127e+00,4.006293246643659600e-01,3.926876036536329551e+00
7.232785013003011798e+00,3.209499788333116665e-01,3.910560286712820410e+00
7.313461854712592469e+00,2.448382910081928765e-01,3.761680373527722665e+00
7.394138696422174029e+00,1.879006686404963988e-01,3.693603951775100480e+00
7.474815538131754700e+00,1.213844979107559230e-01,3.404184381890347222e+00
7.555492379841335371e+00,8.732477573307684260e-02,3.151035702372548375e+00
7.636169221550916042e+00,5.514853332741935510e-02,2.658992374023710248e+00
7.716846063260496713e+00,2.233410133507187506e-02,1.910836952326107951e+00
7.797522904970077384e+00,1.830578697476234473e-02,4.980798580795630093e-01
7.878199746679658944e+00,2.426134786568601154e-02,8.957674955239949832e-02
7.958876588389239615e+00,3.344202801318865020e-02,1.055107327120396565e+00
8.039553430098820286e+00,5.392874650446989604e-02,2.019524597819295053e+00
