P_01
0.9032318104620528
0.8548836427309118
0.836843329077741
0.7891044900187091
0.7724964782822517
0.7174015481479912
0.7109521175670058
0.6347191529419729
0.5951647291361971
0.5979093882251534
0.5270402795893301
0.48520990195360275
0.49062991495734
0.41759152727564364
0.449326725575345
0.3631639271528074
0.3485351174530694
0.36860139433203454
0.3138203283838524
0.3208804407354269
0.318785716709986
0.27614802639720715
0.30134069369479227
0.2458615245282446
0.2312119962848072
0.22299297601809043
0.18526164671103734
0.17395045724183217
0.1228927143425744
0.11914904577079753
0.08414850627368989
0.07872357244725917
0.06196706088331855
0.06533127386300161
0.052897895763924827
0.05238100969308965
0.0921171676626094
0.11788105980871288
0.13455754785456875
0.14003689755888377
0.13848692663463386
0.1795426151603037
0.22403766276928574
0.2079623288994698
0.23509714743493174
0.22915623779358038
0.2403594596683843
0.287030241943852
0.2663275521209263
0.30089522130102314
0.2790290139188709
0.33830749048835795
0.4059382138252987
0.36696886723698885
0.4437070859472564
0.48382616945928614
0.49441088997342436
0.5969673222977931
0.5943323909199638
0.6281680492478785
0.6777064027284936
0.7499369635503639
0.7984299835746754
0.8131131318932249
0.8453258173208518
0.8640260979747023
0.8223796491117348
0.8319203293852118
0.8472872662574386
0.8258993383168083
0.8325676363199283
0.7649727404682422
0.7189613754761519
0.6971714496682136
0.6533832493132169
0.6668257167315931
0.6253043288436675
0.5751390048210928
0.5976085086176236
0.5343720968962752
0.5498951061786476
0.5025248159539659
0.4659432636793248
0.5274253064837677
0.46297037763237864
0.49520303512466113
0.48176490944978545
0.43352713679077926
0.4310814818632866
0.3914962123519008
0.3410724862587038
0.340827248711639
0.3096587167623439
0.2621804081831367
0.26682676897613733
0.21324416490229167
0.18626110966847811
0.1498952792495287
0.11482318222198691
0.11052291549230077
0.0651109886034185
0.06712062372757926
0.06952147298070054
0.07797650520520708
0.08434308609216538
0.06422783607843126
0.09067064208293193
0.12244647997066387
0.10935696752478502
0.11578449474405851
0.13151418577791016
0.16080429218462922
0.15109421805500212
0.21134791092889813
0.16659018132452952
0.1624896761164549
0.20125666890173688
0.21355375727450615
0.28494532122179556
0.26650791440943267
0.32087565053185574
0.37069042899904897
0.39426829086155224
0.47611387483132456
0.45749268686466144
0.5197011984651326
0.5727760074623629
0.618625313225127
0.682297450477734
0.6618051800729495
0.7058079260774535
0.7328621281898727
0.7364760156341661
0.7534743023303755
0.7769074477220526
0.740113442265786
0.747499139294493
0.730407721109348
0.6730602240840855
0.7107143841764996
0.665971928698584
0.686767126694276
0.6526510923923334
0.6237876171833907
0.6457876447181105
0.5598936484699447
0.6297590997822248
