alpha_rad,FI
4.079646257606798221e-01,7.437977045573566093e-01
4.160315729592778955e-01,7.490838394448944282e-01
4.240985201578759689e-01,7.541424439566888349e-01
4.321654673564740423e-01,7.757271021258158594e-01
4.402324145550721157e-01,7.800054038239624399e-01
4.482993617536701891e-01,7.841026307229881365e-01
4.563663089522682625e-01,7.880281003086488933e-01
4.644332561508663360e-01,7.917906212598708748e-01
4.725002033494644094e-01,7.953984367157606039e-01
4.805671505480624273e-01,8.139251337773286687e-01
4.886340977466605007e-01,8.169339927260450551e-01
4.967010449452585741e-01,8.198222768288164763e-01
5.047679921438565920e-01,8.225959375763852721e-01
5.128349393424547209e-01,8.252605956509123653e-01
5.209018865410528498e-01,8.278215690803223392e-01
5.289688337396508677e-01,8.302838447789170351e-01
5.370357809382488856e-01,8.490238108968732877e-01
5.451027281368470145e-01,8.509932715521559832e-01
5.531696753354450324e-01,8.528896536472752032e-01
5.612366225340431614e-01,8.547163039785672378e-01
5.693035697326411793e-01,8.564763943002615676e-01
5.773705169312391972e-01,8.581729409912035589e-01
5.854374641298373261e-01,8.668044934374031785e-01
5.935044113284353440e-01,8.682837370594375104e-01
6.015713585270334729e-01,8.697107965165298271e-01
6.096383057256314908e-01,8.710879747392804573e-01
6.177052529242296197e-01,8.724174361482340823e-01
6.257722001228276376e-01,8.737012359833250530e-01
6.338391473214257665e-01,8.749413329928419358e-01
6.419060945200237844e-01,8.715239488855456296e-01
6.499730417186218023e-01,8.727645096605289865e-01
6.580399889172199313e-01,8.739640810309383667e-01
6.661069361158179492e-01,8.751243522869976976e-01
6.741738833144160781e-01,8.762469170808109276e-01
6.822408305130140960e-01,8.773332900782558896e-01
6.903077777116122249e-01,8.740600046236691734e-01
6.983747249102102428e-01,8.751436506838506935e-01
7.064416721088082607e-01,8.761933254187629361e-01
7.145086193074063896e-01,8.772103376763529248e-01
7.225755665060044075e-01,8.781959410346261707e-01
7.306425137046025364e-01,8.791513317261029359e-01
7.387094609032005543e-01,8.800776450264955475e-01
7.467764081017986832e-01,8.810172037742349804e-01
7.548433553003967011e-01,8.818963199516137719e-01
7.629103024989947190e-01,8.827491970982199732e-01
7.709772496975928480e-01,8.835767900617164106e-01
7.790441968961908659e-01,8.843800139422305362e-01
7.871111440947889948e-01,8.851597439633479558e-01
7.951780912933870127e-01,8.859168125917156189e-01
8.032450384919851416e-01,8.869307103329110431e-01
8.113119856905831595e-01,8.876075180833098432e-01
8.193789328891812884e-01,8.882650237355694811e-01
8.274458800877793063e-01,8.889038882224811200e-01
8.355128272863773242e-01,8.895247465833218126e-01
8.435797744849754531e-01,8.901282076226664230e-01
8.516467216835734710e-01,8.998520693866364217e-01
8.597136688821716000e-01,9.002903393609289484e-01
8.677806160807696179e-01,9.007168683444726209e-01
8.758475632793677468e-01,9.011320237407056677e-01
8.839145104779657647e-01,9.015361570608545483e-01
8.919814576765638936e-01,9.019296059361566753e-01
9.000484048751619115e-01,9.023126937792118607e-01
9.081153520737599294e-01,9.159062213599230562e-01
9.161822992723580583e-01,9.161326762519335087e-01
9.242492464709560762e-01,9.163536549922560726e-01
9.323161936695542051e-01,9.165692945141087344e-01
9.403831408681522230e-01,9.167797311529216620e-01
9.484500880667503520e-01,9.169850969704993471e-01
9.565170352653483699e-01,9.309948314484447485e-01
9.645839824639463878e-01,9.310819722029377576e-01
9.726509296625445167e-01,9.311674117874924050e-01
9.807178768611425346e-01,9.312511749197776023e-01
9.887848240597406635e-01,9.313332816387952517e-01
9.968517712583386814e-01,9.314137550313584812e-01
1.004918718456936810e+00,9.314926182803431320e-01
1.012985665655534717e+00,9.412062469995001734e-01
1.021052612854132846e+00,9.412289545807986935e-01
1.029119560052730975e+00,9.412514958237671037e-01
1.037186507251329104e+00,9.412738584004828324e-01
1.045253454449927233e+00,9.412960272691766050e-01
1.053320401648525140e+00,9.413179922373214881e-01
1.061387348847123269e+00,9.467253584101303909e-01
1.069454296045721398e+00,9.467306279978194850e-01
1.077521243244319304e+00,9.467360630347817496e-01
1.085588190442917433e+00,9.467416451108146003e-01
1.093655137641515562e+00,9.467473594974220585e-01
