P_00,P_01,P_10,P_11
0.059825558379444935,0.8780009592980601,0.05985151771261544,0.0023219646098794665
0.07190945562253906,0.848416905816302,0.0727074845740963,0.006966153987062902
0.06283474051744305,0.8649835312456028,0.06601124143552412,0.0061704868014299565
0.0889787261028193,0.8100515177782804,0.07932052076986174,0.021649235349038603
0.06232732051436223,0.8161294685418694,0.10764838028046217,0.013894830663306358
0.0939607142094793,0.7628246314408123,0.0961762054441576,0.04703844890555106
0.10542612822112048,0.7601578154432279,0.07868760666257425,0.0557284496730775
0.11634876802601256,0.7206244745215679,0.10914463504732028,0.05388212240509936
0.12157336521369876,0.6841201810447437,0.12744349405083294,0.06686295969072474
0.10922035738988646,0.6665185031535088,0.15683429736971344,0.06742684208689122
0.15114256090151593,0.5719597530031768,0.180702693907257,0.09619499218805032
0.13120130560136642,0.5779865868339552,0.1966771198303597,0.09413498773431864
0.1440203705746765,0.5531367363722588,0.20663037913003193,0.09621251392303276
0.13734892811795701,0.4632786186331128,0.2911788905590162,0.10819356268991395
0.11421124824339068,0.4569898687356164,0.35119932468806114,0.07759955833293188
0.12934779820398556,0.419152349149954,0.34620012411880163,0.10529972852725898
0.09947719236874993,0.43528894087352604,0.4238759749955102,0.04135789176221386
0.1264635050593107,0.410161364169476,0.3981562066615033,0.06521892410970992
0.07947454743399467,0.3679910513929995,0.5193041171407583,0.03323028403224765
0.10464803648786274,0.3296452177499289,0.5235315940036827,0.04217515175852586
0.07682151126501757,0.32157354879037614,0.5602772439334424,0.04132769601116414
0.06189335303670787,0.28788554816157785,0.6297306611909969,0.020490437610717324
0.06966986039423399,0.30451526956245767,0.6024900716895822,0.023324798353726146
0.07638636896263165,0.29956402643251645,0.6163682230853331,0.0076813815195187615
0.0679409484514435,0.21470476645206688,0.6960858781709437,0.021268406925546036
0.07105553528393699,0.23871351878168584,0.672727924318103,0.017503021616274067
0.11092307182813338,0.18421277664918795,0.6675030756410992,0.03736107588157962
0.07370432505354477,0.1920142649556896,0.6846162849100158,0.0496651250807499
0.09291261906027351,0.17130854499375853,0.6676652510820955,0.06811358486387271
0.09621625178138851,0.14482782522444151,0.6992173312194601,0.05973859177471012
0.11487183153057764,0.11742744417584267,0.6940693988559472,0.0736313254376325
0.13417007565647743,0.08626282560278452,0.6871181533313904,0.09244894540934803
0.1305488132705068,0.08727470309997533,0.6896593658737787,0.09251711775573909
0.13818509052490946,0.061081348318310955,0.6824205009034073,0.11831306025337229
0.12620873339967728,0.07208217976692478,0.7093459928663616,0.09236309396703624
0.1545466204635564,0.04023884176628928,0.6735170599097983,0.13169747786035627
0.11688153660984052,0.053829055679841156,0.7275454487479953,0.10174395896232284
0.13793877716002872,0.0850389009963633,0.6982240025627111,0.07879831928089705
0.11805781502179635,0.1167911112488457,0.6844903569349193,0.0806607167944384
0.09327002505723969,0.12107852884102363,0.7345347607079561,0.051116685393780684
0.10629230280606639,0.10958324016063944,0.7052112708657219,0.07891318616757219
0.08067007427120472,0.14049650926265494,0.7470995489614832,0.03173386750465705
0.09693408383607856,0.166723383104328,0.7169898645320236,0.01935266852756967
0.08967716355575037,0.19917831622893306,0.7018058373372503,0.009338682878066292
0.07451360773376807,0.18276027671143305,0.7343174600877878,0.008408655467011238
0.0667302885126108,0.20919549186330502,0.7109560339099193,0.013118185714165065
0.0771305382229865,0.2018624186592712,0.6927261197359822,0.028280923381760137
0.07112067520788606,0.2187229115195734,0.6740326399150188,0.03612377335752154
0.10205634817487987,0.23175718241004697,0.6216598495173404,0.04452661989773271
0.1063683789282275,0.313556275116578,0.5410865845950099,0.03898876136018437
0.09631674835830031,0.27714644821223156,0.5801027966150042,0.04643400681446397
0.12919153678641998,0.31224987385886566,0.4939106927698196,0.0646478965848948
0.11666901102080603,0.3455607554221163,0.4661615797935115,0.07160865376356598
0.1533615167226692,0.3384562686169253,0.42332077166185567,0.08486144299854988
0.1318348303017895,0.43929200355663967,0.35821240064455573,0.07066076549701505
0.14494996150877523,0.42566668132146734,0.33841719137429305,0.09096616579546438
0.1689240528943209,0.48882302984596193,0.2646846765594161,0.07756824070030104
0.1501116625022355,0.5288564483568442,0.25166343976403205,0.0693684493768882
0.1573958468342154,0.5038743276734815,0.2328784545817639,0.10585137091053898
0.1132318680556561,0.6262044802174754,0.19340521416912937,0.06715843755773913
0.13414740800903932,0.5646884693546943,0.20614153530071944,0.09502258733554658
0.12485396048261765,0.6631600883002952,0.16180044278926348,0.050185508427824
0.10257791925535248,0.7041750584827452,0.1653383219956357,0.0279087002662668
0.11596991976660334,0.730526033285224,0.10775142107502952,0.045752625873142896
0.08445239710649727,0.7810866947598393,0.12625357182930594,0.008207336304357504
0.10873055896111562,0.7668662124673375,0.10594035707159141,0.018462871499955617
0.08565589135216968,0.8019315108545993,0.10436041354712924,0.008052184246101773
0.08322448953234043,0.7964056287496833,0.11058607359010195,0.009783808127874412
0.08999905480845816,0.8344773204778813,0.06469765605479247,0.010825968658868422
0.09667228573813685,0.7957455777000391,0.07949746990871032,0.028084666653113637
