P_Q2_Ux_g
0.9759736905463864
0.9673996543379542
0.9529096784200253
0.9784768718370339
0.9800068704389175
0.9896173356785662
0.9771174415120126
0.95682181147858
0.926748016506931
0.9573421633017737
0.8703680151096155
0.848455988012592
0.8997848458505678
0.8156886304576125
0.8340962234847944
0.8660509668645417
0.7897503165731894
0.807126135310529
0.7532118838321571
0.7831049901130177
0.6976367939867246
0.7016538947502837
0.665346110933544
0.679451571844754
0.6886103809679356
0.6261508167849454
0.617846484905939
0.6054820232334958
0.537141089631072
0.5024055744085888
0.4641865374761425
0.45844848701201824
0.4590202756918551
0.37439256980889735
0.38321131997422625
0.3512639554983636
0.3261196161383867
0.3337987429057279
0.31611122376839473
0.29942921839547393
0.2502232546351691
0.20520605103855738
0.20554633351801027
0.2299482985668434
0.1481208533281381
0.1222861857670781
0.13211392828413202
0.15554158578023666
0.13099669806528108
0.09425004340368734
0.06104272599187537
0.04066466371866445
0.059831108627889505
0.06949460506865607
0.0897243464726993
0.03006681212291009
0.06386870958283498
0.0430726477489068
0.04679307889273958
0.0759806082217997
0.022888016974794586
0.03002974023271299
0.06922762865755472
0.05594214571175922
0.03831718227763073
0.07066849070475481
0.05657266173434539
0.09490800697548937
0.07130391344552994
0.10872356614239866
0.10603173050889682
0.11322962638476958
0.1586259937818202
0.1888889330830676
0.11910330733331409
0.21957077507561296
0.20336130429785118
0.236911444134878
0.2174658139006248
0.24602338613428298
0.2609604678905285
0.37769242082132415
0.34306871379077264
0.40486200375054104
0.40108215850533185
0.48520362285617996
0.40931698523033716
0.45753886476712863
0.525106062631054
0.5122989529010239
0.5552307735639529
0.6440269067876715
0.6569499353584679
0.6176690849906818
0.6931716025753
0.608925879963286
0.7017409248688558
0.6664353600690308
0.7588212776939102
0.6967038761216547
0.7033953072982985
0.8170437453435447
0.8216218799976803
0.821312965630622
0.8478890884401417
0.8637720980149083
0.8608273979654445
0.900387166259496
0.9568257127929749
0.8868378799196989
0.9229338984955997
0.9087554618020633
0.9403087637628176
0.9817540412479795
0.9674334784788267
0.9583020229420822
0.9776403229918909
0.9833517987955842
0.9812591387829345
0.9706621735567477
0.9504987722407658
0.9546394565802431
0.936359249587333
0.9626473426932363
0.937222017004291
0.9235058620112944
0.8615537919517927
0.8913369356326727
0.9019625047653912
0.8654244302402122
0.8676688497986451
0.8615862446158616
0.8693804779556646
0.8479076981377902
0.7841240421116326
0.8027658525089203
0.7859793371642149
0.7484230832831724
0.7279255177153736
0.6933947341444023
0.683321235612406
0.6699276084855997
0.6176253630665733
0.6035576910109649
0.5730998754784118
0.5464141638587923
0.5378965969882749
0.49340607681095605
0.4547118167297871
0.4629679777382848
0.5115718135907363
0.34744489294873043
0.39216358870831386
0.35996651575830774
0.30965073704098445
0.35172562130509194
0.26320863481596607
0.2630716406267804
0.22761866304072673
0.23226347534622716
0.17187012751294656
0.14823885674018458
0.15481907139975917
0.1656861459806004
0.12176399159364161
0.1260548681658411
0.1155891229207781
0.11903601514266444
0.05335078703617938
0.07909344071445548
0.11284516648695642
0.07868425094196198
0.03514118201775393
0.11147388696138089
0.04168529681144028
0.04729630022721447
0.04140749351999351
0.023085979107809015
0.035205217390741755
0.04981545578457351
0.05159752432081813
0.06039744412328596
0.055551550003299005
0.09999153932036231
0.04068042556827451
0.09311082426656084
0.10452251080717241
0.13427967875790273
0.13209208768952185
0.15623655084500734
0.1869243025875122
0.18780855949637165
0.17911331762988633
0.25907271578997576
0.2565140628296392
0.25080369979177514
0.19662121661752419
0.26907829605815864
0.28964200229509063
0.30090482587023537
0.4102557343215392
0.3657011365936782
0.3959813868852799
0.4269897089995266
0.46370419770598625
0.44436690108071986
0.5332318383791771
0.5781795330512426
0.5779384148748353
0.6007935174890179
0.6040140734626281
0.6567068737173282
0.674758728677055
0.7413460497574901
0.737133201212609
0.781120496328004
0.7367189606732814
0.7769178186248379
0.8173137808944122
0.8379240538488526
0.860838901365456
0.837241920326417
0.8755943714065845
0.8907850988859456
0.9170209702718128
0.9137501505877372
0.9298888166030435
0.912930146463831
0.9495900201256091
0.9438461020881522
0.9314487219455021
0.9438204368097571
0.9717348018631734
0.9661479006261228
0.9562018246906893
0.9590014273736037
0.9674760447429925
0.9385890709542715
0.9807404105792261
0.9631415513236763
0.9529322046588934
0.944386857837888
0.9318325884828257
0.930860946344324
0.9150519771418806
0.8835323513987932
0.8960854088522432
0.8682182634366389
0.8164587205387908
0.8481504816801886
0.8026736275098207
0.825659678257626
0.7502806038246761
