P_Q2_Uy_g
0.9770818184868644
0.9892037773660722
0.9836755050422953
0.9722370215963642
0.9610888911947697
0.970727487714127
0.9684383505067016
0.9562642255541393
0.9674215102246035
0.9666907688298474
0.9461988488411642
0.9402355665288524
0.9236975216542745
0.8995143843783983
0.8924543285717804
0.9094518424033047
0.8772839859651367
0.8512831577517348
0.8526236244990538
0.8139407885066047
0.8157718588134919
0.8025599463393396
0.8066138410377944
0.7637775069464625
0.7600557350274566
0.736284571860913
0.7088327250502368
0.689002487428318
0.6548311290817072
0.6543958315103179
0.6225108206100329
0.6365558028012096
0.6057835093427096
0.5926220153433395
0.55812348178598
0.5506362908380398
0.5325127640406583
0.522649882017807
0.46752878131303904
0.44981245470998854
0.4128516744689914
0.41635405515353274
0.38014760576271456
0.3739627493150945
0.36735799631398486
0.3373957042972687
0.3286441023743367
0.3022335469453731
0.3151948015693181
0.2614743342181836
0.2648592268847558
0.2152888764240772
0.22527486764268329
0.22526850214558983
0.18133076357801153
0.16315314458289723
0.16250051697360277
0.15897896472711767
0.14741821319770548
0.12675272571329482
0.10264964648119713
0.1075133276646681
0.08950725890057132
0.08100982031851339
0.09755846546172593
0.07406272816764227
0.05781531730575366
0.06105576899539438
0.047989667380796325
0.062308881101985535
0.04274617071256056
0.05756963081515189
0.04803842911378157
0.021468935752634682
0.049397627010014385
0.04696890359472098
0.05208209768179484
0.051053842380006965
0.06120673513383977
0.05332459461344689
0.0698898197356114
0.0710925216149825
0.07218238480628623
0.091749567876535
0.10271857670584585
0.10337790416106549
0.12982718792009168
0.1263106135309292
0.14634458155529076
0.14059976037865116
0.16361739865036626
0.1753038387988875
0.20755718364773185
0.206656835685882
0.2339368166824285
0.2372545867652613
0.2532882897238484
0.2983184856972329
0.32985540914826017
0.3184881492787526
0.2768487092175113
0.37574882647565966
0.3769404059651562
0.3748245393531278
0.4098577972073186
0.44412703304272844
0.4595804599650736
0.4310834522922883
0.4720039206948313
0.4766409422426759
0.5382220139426076
0.5320247249477992
0.5316139536201144
0.5746010163734016
0.5990407717536856
0.6155941486228069
0.615701314142032
0.6609860257560274
0.6589063408653755
0.7165387908633719
0.6856746563930868
0.7254445324836993
0.7521419786273619
0.7512505811533124
0.7733167582228377
0.7882064461221735
0.8067326955693989
0.8402030786864713
0.8494994412228235
0.8481288183231894
0.8827492425099658
0.876820359340879
0.8960820930714344
0.9039321813554279
0.8971618503443464
0.9385502286082588
0.9208226292290113
0.9493571401925678
0.9394581852256068
0.9409251361219042
0.9630652672586609
0.95926136731299
0.9564263701847183
0.9543166479585936
0.9735345812665447
0.9780201631811264
0.9611133434049215
0.967210967182125
0.9589560615593613
0.9615148586911317
0.9528845223531597
0.9580925327856743
0.9495996427294995
0.9446019454081246
0.9363309628150359
0.9337802631372032
0.9320206902133628
0.9087307194487493
0.9048077320624741
0.8994445937497106
0.8625757221479577
0.8657695727162265
0.8572533772344878
0.8302700128215933
0.8203091673502216
0.8157958187055179
0.8136130101471682
0.7749215355690783
0.7633651358307687
0.7687933936550179
0.7323946799263664
0.7015283307080931
0.7244553171707677
0.6745553848852568
0.6380129156031822
0.6202724556048431
0.6302701967297427
0.6144984620117709
0.5992121331593214
0.5361745213908526
0.5637418269632574
0.5250449915636364
0.5301701922121131
0.4860487867948228
0.43452157702354605
0.4654293882091911
0.46559873297669063
0.4129297718293459
0.39265296847606573
0.35561539895649286
0.3480286544895788
0.31924058697345215
0.3257123472199077
0.33060492474683717
0.2867357419961017
0.24755231474208175
0.25363970451664397
0.20420937796937366
0.22954537748837522
0.19566825033272633
0.1888828145100571
0.15400966829899643
0.16286590846089521
0.18699567917309753
0.137442871197274
0.1277616967812915
0.10344894790385185
0.1327815126937695
0.07501561955466754
0.10750418020409488
0.0700887409147368
0.08600236944329076
0.07408838607877247
0.055723812280860194
0.07162368003624095
0.03606936910662273
0.05581850823302423
0.07325435917469002
0.048385746306865825
0.06381863566090193
0.05178435482664086
0.05171965670014393
0.039689735180570986
0.07894195229148876
0.07768647664124224
0.09167053215298025
0.08100242961263622
0.08281927784246688
0.09568076712471732
0.10356210982325952
0.12657667605934456
0.12022665629520304
0.14309334675868698
0.1431756795520603
0.15310377879658926
0.17961783103015677
0.18146934172887466
0.1717451347064222
0.22625737619545214
0.2654443796149811
0.23634275015979067
0.26282350202626104
0.27934628801692524
0.2822882344070634
0.3111002155898745
0.3287818716859861
0.33647972190478764
0.35926710795838235
0.38938972119551146
0.3757524757823234
0.41327124577578295
0.45492260019807285
0.45106850411894495
