alpha_rad,FI
1.442892416259521138e+00,2.853240514826935366e-03
1.450883076341549893e+00,2.857203107294598553e-03
1.458873736423578871e+00,2.861251735575946493e-03
1.466864396505607848e+00,2.865387167607228499e-03
1.474855056587636604e+00,3.280912920725416026e-03
1.482845716669665581e+00,3.282755611632170306e-03
1.490836376751694559e+00,3.284713980152534525e-03
1.498827036833723314e+00,3.286788483882221307e-03
1.506817696915752292e+00,3.288979612773214149e-03
1.514808356997781269e+00,3.291287855797863076e-03
1.522799017079810024e+00,3.293713760147324622e-03
1.530789677161839002e+00,3.392373090808900073e-03
1.538780337243867979e+00,3.394855806336039179e-03
1.546770997325896735e+00,3.397458668921306268e-03
1.554761657407925712e+00,3.400182358928431105e-03
1.562752317489954690e+00,3.403027590117965219e-03
1.570742977571983445e+00,3.405995079603275997e-03
1.578733637654012423e+00,3.379165437320255042e-03
1.586724297736041178e+00,3.382957370248768948e-03
1.594714957818070156e+00,3.386873606688001800e-03
1.602705617900099133e+00,3.390914951158449393e-03
1.610696277982127889e+00,3.395082347875428338e-03
1.618686938064156866e+00,3.399376776946404308e-03
1.626677598146185844e+00,3.403799226071442269e-03
1.634668258228214599e+00,3.430541846389440364e-03
1.642658918310243576e+00,3.435257638442042877e-03
1.650649578392272554e+00,3.440104914133105402e-03
1.658640238474301309e+00,3.445084744392964537e-03
1.666630898556330287e+00,3.450198354665041933e-03
1.674621558638359264e+00,3.455447010024307718e-03
1.682612218720388020e+00,3.442627078984735172e-03
1.690602878802416997e+00,3.448132413316482188e-03
1.698593538884445975e+00,3.453776789999005430e-03
1.706584198966474730e+00,3.459561746023297711e-03
1.714574859048503708e+00,3.465488658536979797e-03
1.722565519130532685e+00,3.471559077949446740e-03
1.730556179212561441e+00,3.477774599901859408e-03
1.738546839294590418e+00,3.465515073808310333e-03
1.746537499376619174e+00,3.472045189885014389e-03
1.754528159458648151e+00,3.478725447998730347e-03
1.762518819540677129e+00,3.485557764217616077e-03
1.770509479622705884e+00,3.492543876710690887e-03
1.778500139704734861e+00,3.499685720609715337e-03
1.786490799786763839e+00,3.463217307140423976e-03
1.794481459868792594e+00,3.470747391205470950e-03
1.802472119950821572e+00,3.478439170595998536e-03
1.810462780032850549e+00,3.486294824742732033e-03
1.818453440114879305e+00,3.494316723993290148e-03
1.826444100196908282e+00,3.502507040219696253e-03
1.834434760278937260e+00,3.510868172118657756e-03
1.842425420360966015e+00,3.753263301467625341e-03
1.850416080442994993e+00,3.760264034553976141e-03
1.858406740525023970e+00,3.767463141633085877e-03
1.866397400607052726e+00,3.774863002710911620e-03
1.874388060689081703e+00,3.782466232823309630e-03
1.882378720771110459e+00,3.790275231470933200e-03
1.890369380853139436e+00,3.798292668968735863e-03
1.898360040935168414e+00,4.106785010116509142e-03
1.906350701017197169e+00,4.114194982366028638e-03
1.914341361099226146e+00,4.121829050565191388e-03
1.922332021181255124e+00,4.129690208351885321e-03
1.930322681263283879e+00,4.137781736193162953e-03
1.938313341345312857e+00,4.146106668276230457e-03
1.946304001427341834e+00,4.061364218054739662e-03
1.954294661509370590e+00,4.069876002471308797e-03
1.962285321591399567e+00,4.078629927309995566e-03
1.970275981673428545e+00,4.087629692573282320e-03
1.978266641755457300e+00,4.096879138254875749e-03
1.986257301837486278e+00,4.106382448974968749e-03
1.994247961919515255e+00,4.116143532638643319e-03
2.002238622001543789e+00,4.118147340115898940e-03
2.010229282083572766e+00,4.127715174664309608e-03
2.018219942165601744e+00,4.137540585163672173e-03
2.026210602247630721e+00,4.147628024309664950e-03
2.034201262329659698e+00,4.157982113856622218e-03
2.042191922411688232e+00,4.168607890787142355e-03
2.050182582493717209e+00,3.386233346025762075e-03
2.058173242575746187e+00,3.387942889754222680e-03
2.066163902657775164e+00,3.389752323050619024e-03
2.074154562739804142e+00,3.391661977324420419e-03
2.082145222821832675e+00,3.393672245758399663e-03
2.090135882903861653e+00,3.395783547611662921e-03
2.098126542985890630e+00,3.397996357951699881e-03
2.106117203067919608e+00,4.711322883200160135e-03
2.114107863149948585e+00,4.721625272081330683e-03
2.122098523231977119e+00,4.732126433244661194e-03
2.130089183314006096e+00,4.742828651455768818e-03
2.138079843396035074e+00,4.753734259990772745e-03
2.146070503478064051e+00,4.764845600695175216e-03
2.154061163560093028e+00,5.186904763956242011e-03
2.162051823642122006e+00,5.199845500782417952e-03
2.170042483724150539e+00,5.213009606385653714e-03
2.178033143806179517e+00,5.226399874233611346e-03
