alpha_rad,FI
2.434757609220501440e+00,3.502012524610375634e-03
2.442885053090085634e+00,3.520423172197056916e-03
2.451012496959669829e+00,3.539308309432352695e-03
2.459139940829254023e+00,3.935120694960755894e-03
2.467267384698838217e+00,3.951651417755730651e-03
2.475394828568422412e+00,3.968736005921722799e-03
2.483522272438006606e+00,3.986381905437166862e-03
2.491649716307590801e+00,4.004597221599197690e-03
2.499777160177174995e+00,4.023390732503094591e-03
2.507904604046759189e+00,4.042771541287740883e-03
2.516032047916343384e+00,4.178923348571100989e-03
2.524159491785927578e+00,4.197846403921262626e-03
2.532286935655511773e+00,4.217401084862773021e-03
2.540414379525095967e+00,4.237598754387725437e-03
2.548541823394680161e+00,4.258451571504134718e-03
2.556669267264264356e+00,4.279972552879209372e-03
2.564796711133848550e+00,4.517586599199963603e-03
2.572924155003432745e+00,4.515084937438617989e-03
2.581051598873016939e+00,4.513504115651443931e-03
2.589179042742601133e+00,4.512830949514763483e-03
2.597306486612185328e+00,4.513053941504446831e-03
2.605433930481769522e+00,4.514163225572667172e-03
2.613561374351353717e+00,4.516150524946899343e-03
2.621688818220937911e+00,4.631739287372017844e-03
2.629816262090522105e+00,4.620181011639905300e-03
2.637943705960106300e+00,4.609553026994200886e-03
2.646071149829690494e+00,4.599840646761310312e-03
2.654198593699274689e+00,4.591030545302572478e-03
2.662326037568858883e+00,4.583110907471303445e-03
2.670453481438443077e+00,4.576071398980500679e-03
2.678580925308027272e+00,7.559650306430178331e-03
2.686708369177611466e+00,7.460350736276526000e-03
2.694835813047195661e+00,7.367102116335451194e-03
2.702963256916779855e+00,7.279473314899846496e-03
2.711090700786364049e+00,7.197076435935502274e-03
2.719218144655948244e+00,7.119562446667708315e-03
2.727345588525532438e+00,8.918303048943487105e-03
2.735473032395116633e+00,8.801473733203148131e-03
2.743600476264700827e+00,8.690561602074032416e-03
2.751727920134285021e+00,8.585220872632642539e-03
2.759855364003869216e+00,8.485141038969115992e-03
2.767982807873453410e+00,8.390037329675050642e-03
2.776110251743037605e+00,8.299649074554951711e-03
2.784237695612621799e+00,1.316202994160687624e-02
2.792365139482205993e+00,1.285997911417307779e-02
2.800492583351790188e+00,1.257746105623033447e-02
2.808620027221374382e+00,1.231262521548392996e-02
2.816747471090958577e+00,1.206386646658501489e-02
2.824874914960542771e+00,1.182978171114247752e-02
2.833002358830126965e+00,1.389455457733199117e-02
2.841129802699711160e+00,1.360005678631912018e-02
2.849257246569295354e+00,1.332025048805589480e-02
2.857384690438879549e+00,1.305402082559752562e-02
2.865512134308463743e+00,1.280036602996261798e-02
2.873639578178047937e+00,1.255838978194435442e-02
2.881767022047632132e+00,1.232727600352335681e-02
2.889894465917216326e+00,1.268503084094149691e-02
2.898021909786800521e+00,1.245823155663542195e-02
2.906149353656384715e+00,1.224046925400264045e-02
2.914276797525968909e+00,1.203118052911586119e-02
2.922404241395553104e+00,1.182984819096688858e-02
2.930531685265137298e+00,1.163600130162450140e-02
2.938659129134721493e+00,1.182694598744780945e-02
2.946786573004305687e+00,1.164325097213615538e-02
2.954914016873889882e+00,1.146587854474747162e-02
2.963041460743474076e+00,1.129448416666796462e-02
2.971168904613058270e+00,1.112875115275053020e-02
2.979296348482642465e+00,1.096838451907701344e-02
2.987423792352226659e+00,1.081311259053429133e-02
2.995551236221810854e+00,1.068584126955994008e-02
3.003678680091395048e+00,1.053990636005897562e-02
3.011806123960979242e+00,1.039835279924545240e-02
3.019933567830563437e+00,1.026097270130131578e-02
3.028061011700147631e+00,1.012757317810419368e-02
3.036188455569731826e+00,9.997972585426759956e-03
3.044315899439316020e+00,9.872002303258780448e-03
3.052443343308900214e+00,9.794308357679035529e-03
3.060570787178484409e+00,9.675214261506113328e-03
3.068698231048068603e+00,9.559299650818390767e-03
3.076825674917652798e+00,9.446430810516825982e-03
3.084953118787236992e+00,9.336482804618115305e-03
3.093080562656821186e+00,9.229336961049109528e-03
3.101208006526405381e+00,9.160070551368052968e-03
3.109335450395989575e+00,9.058261542498212762e-03
3.117462894265573770e+00,8.958938050735800601e-03
3.125590338135157964e+00,8.862005322857045841e-03
3.133717782004742158e+00,8.767373001103933097e-03
3.141845225874326353e+00,8.674956211503413034e-03
3.149972669743910547e+00,8.584673765369499679e-03
3.158100113613494742e+00,8.375048405086687672e-03
3.166227557483078936e+00,8.290624605415939513e-03
3.174355001352662686e+00,8.208105102234800748e-03
3.182482445222246881e+00,8.127423916242252147e-03
3.190609889091831075e+00,8.048517787180341568e-03
3.198737332961415269e+00,7.971327058441482830e-03
3.206864776830999464e+00,7.798167259437284102e-03
3.214992220700583658e+00,7.725659721945784576e-03
3.223119664570167853e+00,7.654696172379107412e-03
3.231247108439752047e+00,7.585227220429248580e-03
3.239374552309336242e+00,7.517205408348799113e-03
3.247501996178920436e+00,7.450585033147755394e-03
3.255629440048504630e+00,7.385322866375265520e-03
3.263756883918088825e+00,7.625817499495664460e-03
3.271884327787673019e+00,7.566170615960549593e-03
3.280011771657257214e+00,7.507786435083827273e-03
3.288139215526841408e+00,7.450629005595442791e-03
3.296266659396425602e+00,7.394663713255610928e-03
3.304394103266009797e+00,7.339857123750607830e-03
3.312521547135593991e+00,7.738866753795718180e-03
3.320648991005178186e+00,7.695625053215048895e-03
3.328776434874762380e+00,7.653518073708254557e-03
3.336903878744346574e+00,7.612520346751422071e-03
3.345031322613930769e+00,7.572607938859239780e-03
3.353158766483514963e+00,7.533757921032101582e-03
3.361286210353099158e+00,7.495948241732296180e-03
3.369413654222683352e+00,7.922078308138496422e-03
3.377541098092267546e+00,7.894288940128181206e-03
3.385668541961851741e+00,7.867548013608598872e-03
3.393795985831435935e+00,7.841839763034848601e-03
3.401923429701020130e+00,7.817149635872161148e-03
3.410050873570604324e+00,7.793464008714246286e-03
3.418178317440188518e+00,7.770769804768115283e-03
3.426305761309772713e+00,7.690532009713599640e-03
3.434433205179356907e+00,7.682433717028988064e-03
3.442560649048941102e+00,7.675275550041061809e-03
3.450688092918525296e+00,7.669052307331117140e-03
3.458815536788109490e+00,7.663759760099080921e-03
3.466942980657693685e+00,7.659394503858715959e-03
3.475070424527277879e+00,7.302376383191409338e-03
3.483197868396862074e+00,7.307145389139699763e-03
3.491325312266446268e+00,7.312783992724453640e-03
3.499452756136030462e+00,7.319293756673722964e-03
3.507580200005614657e+00,7.326676717741593438e-03
3.515707643875198851e+00,7.334935740159785784e-03
3.523835087744783046e+00,7.344074536911433630e-03
3.531962531614367240e+00,6.353642723986805893e-03
3.540089975483951434e+00,6.375656009642135559e-03
3.548217419353535629e+00,6.398401885952420542e-03
3.556344863223119823e+00,6.421891301492117614e-03
3.564472307092704018e+00,6.446135664002925966e-03
3.572599750962288212e+00,6.471146973295978204e-03
3.580727194831872406e+00,5.577867022644807278e-03
3.588854638701456601e+00,5.611399280626015902e-03
3.596982082571040795e+00,5.645634804919616272e-03
3.605109526440624990e+00,5.680590788460557379e-03
3.613236970310209184e+00,5.716285090719651178e-03
3.621364414179793378e+00,5.752736444691652906e-03
3.629491858049377573e+00,5.789964111361345367e-03
3.637619301918961767e+00,6.260506259777067796e-03
3.645746745788545962e+00,6.291091551788900553e-03
3.653874189658130156e+00,6.322746645199368506e-03
3.662001633527714350e+00,6.355485533436319549e-03
3.670129077397298545e+00,6.389323688247107447e-03
3.678256521266882739e+00,6.424278168195294778e-03
3.686383965136466934e+00,7.172841028392315521e-03
3.694511409006051128e+00,7.198881337915747324e-03
3.702638852875635322e+00,7.226395448991629507e-03
3.710766296745219517e+00,7.255395334367261730e-03
3.718893740614803711e+00,7.285894717025399349e-03
3.727021184484387906e+00,7.317909535193510215e-03
3.735148628353972100e+00,7.351458164214333922e-03
3.743276072223556294e+00,9.540087944733844152e-03
3.751403516093140489e+00,9.531358071546924826e-03
3.759530959962724683e+00,9.526089565552748467e-03
3.767658403832308878e+00,9.524198607686776979e-03
3.775785847701893072e+00,9.525613144660457707e-03
3.783913291571477266e+00,9.530270519233987811e-03
3.792040735441061461e+00,9.538117425731795773e-03
3.800168179310645655e+00,1.011101582967183221e-02
3.808295623180229850e+00,1.011912524364721143e-02
3.816423067049814044e+00,1.013043156679393174e-02
3.824550510919398238e+00,1.014491425693027533e-02
3.832677954788982433e+00,1.016256098978636155e-02
3.840805398658566627e+00,1.018336637142442866e-02
3.848932842528150822e+00,1.032756654183936140e-02
3.857060286397735016e+00,1.035390887827587411e-02
3.865187730267319210e+00,1.038344565624540507e-02
3.873315174136903405e+00,1.041620139806570013e-02
3.881442618006487599e+00,1.045220910751604691e-02
3.889570061876071794e+00,1.049150933123720042e-02
3.897697505745655988e+00,1.053414967590043418e-02
3.905824949615240183e+00,1.065489419512471482e-02
3.913952393484824377e+00,1.070179183256122005e-02
3.922079837354408571e+00,1.075223367576062967e-02
3.930207281223992766e+00,1.080630032535873086e-02
3.938334725093576960e+00,1.086408320478363457e-02
3.946462168963161155e+00,1.092568319133642787e-02
3.954589612832745349e+00,1.129667955782476599e-02
3.962717056702329543e+00,1.136171222489389121e-02
3.970844500571913738e+00,1.143098161867714402e-02
3.978971944441497932e+00,1.150463402973118596e-02
3.987099388311082127e+00,1.158282740114788614e-02
3.995226832180666321e+00,1.166573662262953594e-02
4.003354276050250959e+00,1.175355176775391523e-02
4.011481719919834710e+00,1.109070444775129075e-02
4.019609163789419348e+00,1.117743595995440882e-02
4.027736607659003099e+00,1.126949740527012807e-02
4.035864051528587737e+00,1.136715028806860144e-02
4.043991495398171487e+00,1.147067751767565959e-02
4.052118939267756126e+00,1.158039242192336442e-02
4.060246383137340764e+00,8.843430997408491950e-03
4.068373827006924515e+00,8.895379563283742699e-03
4.076501270876509153e+00,8.950984426193802843e-03
4.084628714746092903e+00,9.010408840205985648e-03
4.092756158615677542e+00,9.073834335584535227e-03
4.100883602485261292e+00,9.141454308405776857e-03
4.109011046354845931e+00,9.213482763309495741e-03
4.117138490224429681e+00,6.867000903656203525e-03
4.125265934094014320e+00,6.889799623948069697e-03
4.133393377963598070e+00,6.914940102187252212e-03
4.141520821833182708e+00,6.942520469904634936e-03
4.149648265702766459e+00,6.972649374268528530e-03
4.157775709572351097e+00,7.005446226720890568e-03
4.165903153441934847e+00,7.041042234666196158e-03
4.174030597311519486e+00,4.841429996950454874e-03
4.182158041181103236e+00,4.827125845994888545e-03
4.190285485050687875e+00,4.813407778731051447e-03
4.198412928920271625e+00,4.800271986491015663e-03
4.206540372789856264e+00,4.787715089630203980e-03
4.214667816659440014e+00,4.775734352557475630e-03
4.222795260529023764e+00,4.266352809958916074e-03
4.230922704398608403e+00,4.248278153750227257e-03
4.239050148268192153e+00,4.230596533472669347e-03
4.247177592137776792e+00,4.213301012557610359e-03
4.255305036007360542e+00,4.196385091999979208e-03
4.263432479876945180e+00,4.179842427183797469e-03
4.271559923746528931e+00,4.163667003591122427e-03
4.279687367616113569e+00,3.946767015166085732e-03
4.287814811485697319e+00,3.929252105727937087e-03
4.295942255355281958e+00,3.912053243613576765e-03
4.304069699224865708e+00,3.895164430629548084e-03
4.312197143094450347e+00,3.878579982606835362e-03
4.320324586964034097e+00,3.862294323656706961e-03
4.328452030833618736e+00,4.070690982485173151e-03
4.336579474703202486e+00,4.056058160971855175e-03
4.344706918572787124e+00,4.041717578927085316e-03
4.352834362442370875e+00,4.027664498457140391e-03
4.360961806311955513e+00,4.013894262116817456e-03
4.369089250181539263e+00,4.000402477045988774e-03
4.377216694051123902e+00,3.987184831542674515e-03
4.385344137920707652e+00,3.714976690917385412e-03
4.393471581790292291e+00,3.705367061137837623e-03
4.401599025659876041e+00,3.695996727539091475e-03
4.409726469529460680e+00,3.686862484668663228e-03
4.417853913399044430e+00,3.677961172139510536e-03
4.425981357268629068e+00,3.669289839615042913e-03
4.434108801138212819e+00,3.228489959188827942e-03
4.442236245007797457e+00,3.222865203749512159e-03
4.450363688877381207e+00,3.217431657324804160e-03
4.458491132746965846e+00,3.212187328040046978e-03
4.466618576616549596e+00,3.207130281782213325e-03
4.474746020486134235e+00,3.202258600840418579e-03
4.482873464355717985e+00,3.197570500626785526e-03
4.491000908225302624e+00,2.495619550021993364e-03
4.499128352094886374e+00,2.496438793975270208e-03
4.507255795964471012e+00,2.497362697715656884e-03
4.515383239834054763e+00,2.498391352772099706e-03
4.523510683703639401e+00,2.499524910887875040e-03
4.531638127573223152e+00,2.500763528310869475e-03
4.539765571442807790e+00,2.502107391810392666e-03
4.547893015312391540e+00,2.416066156358256337e-03
4.556020459181976179e+00,2.417957646503720876e-03
4.564147903051559929e+00,2.419952832169441816e-03
4.572275346921144568e+00,2.422052026776003349e-03
4.580402790790728318e+00,2.424255611458373677e-03
4.588530234660312956e+00,2.426563967742373287e-03
4.596657678529896707e+00,2.342489430829444285e-03
4.604785122399481345e+00,2.345315894448707101e-03
4.612912566269065096e+00,2.348246448800439101e-03
4.621040010138649734e+00,2.351281632678902094e-03
4.629167454008233484e+00,2.354421991884435034e-03
4.637294897877818123e+00,2.357668148906683254e-03
4.645422341747401873e+00,2.361020721633885159e-03
4.653549785616986512e+00,2.192424395526512693e-03
4.661677229486570262e+00,2.196680793771616912e-03
4.669804673356154900e+00,2.201040438084020910e-03
4.677932117225738651e+00,2.205504162887748053e-03
4.686059561095323289e+00,2.210072795348143240e-03
4.694187004964907040e+00,2.214747262286879698e-03
4.702314448834491678e+00,2.082721698409040721e-03
4.710441892704075428e+00,2.089349961848276701e-03
4.718569336573660067e+00,2.096078873223978286e-03
4.726696780443243817e+00,2.102909672219938162e-03
4.734824224312828456e+00,2.109843643871606774e-03
4.742951668182412206e+00,2.116882052811967525e-03
4.751079112051996844e+00,2.124026274265809495e-03
4.759206555921580595e+00,2.028495046689561022e-03
4.767333999791165233e+00,2.036223996054634371e-03
4.775461443660748984e+00,2.044060811691807405e-03
