alpha_rad,FI
2.448791087929849120e+00,1.151951237921137405e+00
2.456857668892624247e+00,1.150760186717559197e+00
2.464924249855399374e+00,1.149234327911418774e+00
2.472990830818174501e+00,1.147373215177685202e+00
2.481057411780949629e+00,1.145176336852034016e+00
2.489123992743725200e+00,1.142643208808368671e+00
2.497190573706500327e+00,1.010769925890648624e+00
2.505257154669275454e+00,1.007995125830896566e+00
2.513323735632050582e+00,1.004897649897090739e+00
2.521390316594826153e+00,1.001477500730286074e+00
2.529456897557601280e+00,9.977347200789996595e-01
2.537523478520376408e+00,9.936693505676853500e-01
2.545590059483151535e+00,8.867964123412198640e-01
2.553656640445926662e+00,8.826339062965173898e-01
2.561723221408702234e+00,8.781668626155134660e-01
2.569789802371477361e+00,8.733961301129674615e-01
2.577856383334252488e+00,8.683226581383242104e-01
2.585922964297027615e+00,8.629474979649689459e-01
2.593989545259802743e+00,8.572717595098385823e-01
2.602056126222578314e+00,7.853894468508934024e-01
2.610122707185353441e+00,7.797528789059526844e-01
2.618189288148128568e+00,7.738364772862037499e-01
2.626255869110903696e+00,7.676422391465137496e-01
2.634322450073679267e+00,7.611723173257113340e-01
2.642389031036454394e+00,7.544290242397682089e-01
2.650455611999229522e+00,7.474148030364518025e-01
2.658522192962004649e+00,6.965210896738909252e-01
2.666588773924779776e+00,6.896373421702124418e-01
2.674655354887555347e+00,6.825060704743277640e-01
2.682721935850330475e+00,6.751306329273132345e-01
2.690788516813105602e+00,6.675145799344436304e-01
2.698855097775880729e+00,6.596616583674207446e-01
2.706921678738655856e+00,6.396771871879932680e-01
2.714988259701431428e+00,6.319345663352997633e-01
2.723054840664206555e+00,6.239742943463987279e-01
2.731121421626981682e+00,6.158007964115934652e-01
2.739188002589756810e+00,6.074186795508367265e-01
2.747254583552531937e+00,5.988327684837252418e-01
2.755321164515307508e+00,5.900481106214563454e-01
2.763387745478082635e+00,5.870842169810251976e-01
2.771454326440857763e+00,5.783047738729886200e-01
2.779520907403632890e+00,5.693420602283646437e-01
2.787587488366408461e+00,5.602016888046745802e-01
2.795654069329183589e+00,5.508894669677527611e-01
2.803720650291958716e+00,5.414114355213361929e-01
2.811787231254733843e+00,5.493931361459833962e-01
2.819853812217508970e+00,5.397651863405078521e-01
2.827920393180284542e+00,5.299830646021156388e-01
2.835986974143059669e+00,5.200533311933773772e-01
2.844053555105834796e+00,5.099828268754336147e-01
2.852120136068609924e+00,4.997785866470003668e-01
2.860186717031385051e+00,4.894479143349959593e-01
2.868253297994160622e+00,5.037412150759129625e-01
2.876319878956935749e+00,4.930845198243575811e-01
2.884386459919710877e+00,4.823120748144577585e-01
2.892453040882486004e+00,4.714318722511679494e-01
2.900519621845261131e+00,4.604522191753835370e-01
2.908586202808036703e+00,4.493816199408959267e-01
2.916652783770811830e+00,4.595096979217418443e-01
2.924719364733586957e+00,4.479729603496437895e-01
2.932785945696362084e+00,4.363602815770734056e-01
2.940852526659137656e+00,4.246813012317609548e-01
2.948919107621912783e+00,4.129458776920742480e-01
2.956985688584687910e+00,4.011642076459928652e-01
2.965052269547463037e+00,3.893466937675909567e-01
2.973118850510238165e+00,3.952640195059587969e-01
2.981185431473013736e+00,3.829058149427905233e-01
2.989252012435788863e+00,3.705371798323612853e-01
2.997318593398563991e+00,3.581701145222653815e-01
3.005385174361339118e+00,3.458168346152695749e-01
3.013451755324114245e+00,3.334898807934781328e-01
3.021518336286889816e+00,3.212019838115574566e-01
3.029584917249664944e+00,3.177491133615512608e-01
3.037651498212440071e+00,3.050430440405061394e-01
3.045718079175215198e+00,2.924238832831571044e-01
3.053784660137990326e+00,2.799062598834387572e-01
3.061851241100765897e+00,2.675049108213387039e-01
3.069917822063541024e+00,2.552348019390641154e-01
3.077984403026316151e+00,2.433752492326497485e-01
3.086050983989091279e+00,2.311747911562409552e-01
3.094117564951866850e+00,2.191840847171973305e-01
3.102184145914641977e+00,2.074191241445564049e-01
3.110250726877417105e+00,1.958959060974779509e-01
3.118317307840192232e+00,1.846302565482468572e-01
3.126383888802967359e+00,1.736379398559095288e-01
3.134450469765742930e+00,1.609203850216759102e-01
3.142517050728518058e+00,1.508621776679014981e-01
3.150583631691293185e+00,1.411736310490199764e-01
3.158650212654068312e+00,1.318688382256639757e-01
3.166716793616843439e+00,1.229614784198901356e-01
3.174783374579619011e+00,1.144646514411173793e-01
3.182849955542394138e+00,1.102960242835220733e-01
3.190916536505169265e+00,1.040848034459538329e-01
3.198983117467944393e+00,9.837586742638211590e-02
3.207049698430719520e+00,9.317606682357748582e-02
3.215116279393495091e+00,8.849146848113186026e-02
3.223182860356270218e+00,8.432736631716324094e-02
3.231249441319045346e+00,8.068818863713793366e-02
3.239316022281820473e+00,1.035960533407978695e-01
3.247382603244596044e+00,1.035621978561671458e-01
3.255449184207371172e+00,1.040787248449119157e-01
3.263515765170146299e+00,1.051405291913486278e-01
3.271582346132921426e+00,1.067419390244624539e-01
3.279648927095696553e+00,1.088767449781509189e-01
3.287715508058472125e+00,1.763857241308743606e-01
3.295782089021247252e+00,1.830820540236647587e-01
3.303848669984022379e+00,1.902334328090705406e-01
3.311915250946797507e+00,1.978256073639254320e-01
3.319981831909572634e+00,2.058445224943016016e-01
3.328048412872348205e+00,2.142762170419841572e-01
3.336114993835123332e+00,2.231068763208362282e-01
3.344181574797898460e+00,3.458878209625291800e-01
3.352248155760673587e+00,3.590685312023516595e-01
3.360314736723448714e+00,3.724822957586327865e-01
3.368381317686224286e+00,3.861143178746492266e-01
3.376447898648999413e+00,3.999505057555069465e-01
3.384514479611774540e+00,4.139770324612638275e-01
3.392581060574549667e+00,4.281808328454298485e-01
3.400647641537325239e+00,5.946485313085974056e-01
3.408714222500100366e+00,6.119394434454145104e-01
3.416780803462875493e+00,6.292307480545706877e-01
3.424847384425650620e+00,6.465126251870955132e-01
3.432913965388425748e+00,6.637759412049852870e-01
3.440980546351201319e+00,6.810115846011427498e-01
3.449047127313976446e+00,8.891971359385627549e-01
3.457113708276751574e+00,9.083471946356220794e-01
3.465180289239526701e+00,9.273118622725833315e-01
3.473246870202301828e+00,9.460868450102635219e-01
3.481313451165077399e+00,9.646678202804989111e-01
3.489380032127852527e+00,9.830508337420152953e-01
3.497446613090627654e+00,1.001231694473831313e+00
3.505513194053402781e+00,1.230856803887193207e+00
3.513579775016177908e+00,1.249676847282677361e+00
3.521646355978953480e+00,1.268177766153676611e+00
3.529712936941728607e+00,1.286359293282659078e+00
3.537779517904503734e+00,1.304220910871146666e+00
3.545846098867278862e+00,1.321762208354142265e+00
3.553912679830054433e+00,1.559328801800289765e+00
3.561979260792829560e+00,1.576635776010063106e+00
3.570045841755604688e+00,1.593540270257171931e+00
3.578112422718379815e+00,1.610044686363059752e+00
3.586179003681154942e+00,1.626151187180178814e+00
3.594245584643930513e+00,1.641861780133304416e+00
3.602312165606705641e+00,1.657178386036164408e+00
3.610378746569480768e+00,1.886588736801016797e+00
3.618445327532255895e+00,1.901099766438058003e+00
3.626511908495031022e+00,1.915160969010075709e+00
3.634578489457806594e+00,1.928776251326054236e+00
3.642645070420581721e+00,1.941949235055838274e+00
3.650711651383356848e+00,1.954683308957066101e+00
