P_00,P_01,P_10,P_11
0.04533185624291189,0.9002709046156737,0.052436315863304654,0.001960923278109872
0.05122324818326124,0.8841066342168407,0.059347092457997914,0.005323025141900107
0.0552524342940861,0.8818216542843313,0.059985457307970926,0.0029404541136116877
0.08961891351642856,0.8148286456900192,0.07766503543205723,0.01788740536149501
0.08605348603689736,0.7974572936786031,0.097863513419159,0.018625706865340794
0.08845714821237538,0.7748486011856687,0.09400518800141104,0.042689062600545016
0.0967185527829421,0.7567306725791579,0.10522762667808214,0.04132314795981768
0.10964711581556863,0.7160991210498097,0.10955184139376954,0.06470192174085257
0.12963208066369594,0.6693544444619275,0.12115789037277346,0.07985558450160316
0.09811504918949507,0.676032225496321,0.15149179210829256,0.07436093320589142
0.1389671165436704,0.5641964703792544,0.17174338265971312,0.12509303041736214
0.11660415106634539,0.591164316885452,0.21269332934857055,0.07953820269963204
0.13276824158511197,0.5247431829937804,0.23811346424283397,0.10437511117827362
0.13670882761021755,0.4734976891739218,0.2929999026872327,0.09679358052862812
0.10621054685455747,0.5188524876371746,0.3020724601493698,0.07286450535889791
0.11502700307318865,0.4196697491061522,0.3746733551790121,0.09062989264164713
0.09199967158911547,0.42061958979618685,0.4322528850028783,0.055127853611819363
0.09209918971940975,0.39294628620331146,0.4364748622961052,0.07847966178117363
0.08752377120927751,0.3316232391091052,0.5432961434699026,0.03755684621171455
0.07142644126348693,0.3522311820745865,0.5308415587017393,0.045500817960187186
0.08537813432137498,0.29934114217382785,0.5870958103673425,0.028184913137454817
0.0820494073063094,0.29989167500280617,0.6005081797648918,0.017550737925992745
0.07816387001154224,0.3193218704265492,0.5902126100798997,0.012301649482008577
0.058025483956918256,0.267279718591837,0.6583950324345916,0.016299765016653263
0.06669771933362635,0.23966098899550087,0.6704927477571492,0.023148543913723514
0.0728519788531968,0.21990185612884275,0.6723297767472968,0.03491638827066361
0.09251153445563914,0.1967587661415826,0.6637253976215993,0.04700430178117895
0.07790988020042103,0.1947858788461353,0.6821068744859328,0.04519736646751091
0.12078309153695857,0.1517879940835647,0.6601963170273426,0.06723259735213422
0.10049838747451235,0.15089011460187343,0.6718182243152027,0.07679327360841168
0.11685457445016104,0.13777117305874476,0.6675274815150706,0.07784677097602356
0.13786973674388486,0.07244812891897942,0.6969228271186096,0.09275930721852599
0.11858139505152258,0.08232372071988357,0.6941084035154947,0.10498648071309918
0.1572423264812438,0.05853045681929693,0.6300457668270131,0.15418144987244595
0.1209375308988377,0.0631751982849513,0.7218667813057581,0.09402048951045286
0.1501304890097718,0.05990553241548484,0.6871148254263397,0.10284915314840357
0.12651500795740225,0.06834115860269069,0.7305621143904693,0.07458171904943771
0.12797312543428488,0.0719665060283215,0.7062577841023682,0.09380258443502537
0.14057080154106893,0.09673094283735972,0.6853807361184557,0.07731751950311565
0.12259568827355721,0.11362175973117411,0.7206022055499411,0.04318034644532757
0.10863642688164195,0.12661555939698732,0.7058727318509864,0.05887528187038397
0.08194877094739389,0.1533380992496714,0.7207313492376703,0.04398178056526458
0.08808094225021436,0.15772847886937638,0.7125757405866789,0.04161483829373032
0.08005875684984448,0.2097772717577419,0.6965319934632486,0.013631977929164799
0.06986291182784926,0.20692059274189586,0.71428705514742,0.008929440282834874
0.06925579425132747,0.22645313331616446,0.6829799994927657,0.021311072939742333
0.0939602262256847,0.235981509242426,0.6415837315135344,0.0284745330183549
0.0854074555296569,0.23702282402072067,0.6406000964347781,0.036969624014844396
0.09934443176533603,0.23541545971053135,0.6208565570369614,0.04438355148717127
0.11339575536774739,0.2797255948651205,0.5774516073494437,0.029427042417688426
0.08389114524271515,0.3096576345768216,0.5716452227900387,0.03480599739042451
0.1223905742106855,0.3181139895405021,0.48245257729426194,0.07704285895455044
0.11053551004561929,0.34753094247590494,0.4856228585988536,0.05631068887962218
0.1493686799048062,0.33913679419424186,0.4186483584502176,0.0928461674507344
0.13940016314401596,0.4205015790161648,0.36931995338130874,0.07077830445851058
0.1625179120390093,0.42255676743244325,0.324717749577672,0.0902075709508753
0.1431143337930864,0.4854770313595315,0.2695968723110581,0.10181176253632393
0.15033332580835354,0.4946020978715438,0.3025413960412649,0.052523180278837775
0.1603651502960719,0.5131941163050889,0.2363156060603509,0.09012512733848821
0.13072519537114677,0.6058109551942419,0.21499839092215522,0.04846545851245613
0.11609650926057132,0.6103602142473095,0.20752238008873744,0.0660208964033819
0.10586458688052008,0.6604450487106067,0.17845571476473027,0.0552346496441428
0.10614161005409055,0.7012084988927889,0.1475687582741914,0.045081132778929486
0.12578237439883883,0.7078730128991153,0.1234022113202652,0.04294240138178059
0.06344905077983765,0.8085417575441158,0.11736344488785652,0.01064574678819013
0.07916553838604752,0.7814105637219223,0.11963956429422301,0.019784333597806958
0.051862735709844524,0.8453240278974685,0.09586460936308953,0.006948627029597389
0.08858023898953497,0.7904336895425759,0.11488334321033646,0.006102728257552881
0.07858602476667509,0.833487439141512,0.07564039761212621,0.012286138479686556
0.0746709835174329,0.8416976762222671,0.07237020999261944,0.011261130267680414
0.08412134941242878,0.8270011876156826,0.07173825382373256,0.01713920914815602
0.0934459096347198,0.798465934170377,0.06482453325246937,0.043263622942433765
0.09583517661005497,0.804497117623751,0.06335658050838697,0.036311125257807074
0.1113809754864794,0.7909330900718771,0.0599583542679848,0.037727580173658806
0.1266412777071198,0.7061586317518802,0.06558655309863105,0.10161353744236909
0.10831454496372324,0.7447315345684684,0.07308708269754914,0.07386683777025903
0.16759934491413858,0.6529028182214567,0.07920884081307958,0.10028899605132505
0.1377971691498188,0.7072463025764137,0.09107843535188229,0.06387809292188498
0.1677581235196992,0.6357876648387393,0.0967839246316637,0.09967028700989815
0.1717088111281792,0.6018491732874445,0.14322683723774304,0.08321517834663333
0.15208614696455663,0.6168210662916687,0.1628998041193261,0.06819298262444845
0.13906644834862744,0.5997114778239804,0.17011611048841796,0.09110596333897422
0.1178555103954964,0.612824192175906,0.21889495199902492,0.05042534542957256
0.1420260635942622,0.5527428443699455,0.21400296451745027,0.09122812751834194
0.11251527854274761,0.5555752555818891,0.2896177904733698,0.0422916754019935
0.10248664151920495,0.5438998382473081,0.3174488344589007,0.03616468577458635
0.090521652456567,0.5388020041823391,0.34101566241888526,0.029660680942208778
0.08625626661138523,0.5152463014437114,0.3903475656517191,0.00814986629318418
0.07777062071394442,0.5145526166798486,0.3906490030229186,0.017027759583288206
0.07820886568378019,0.47252126825809193,0.42844470108885446,0.02082516496927314
0.07425141112054798,0.46291158631484697,0.43636251261243475,0.02647448995217053
0.08629703145596548,0.4428064214344286,0.4384841647605504,0.032412382349055496
