P_00,P_01,P_10,P_11
0.4414906211668277,0.12274371722161032,0.023020551671680402,0.4127451099398816
0.42954441912184,0.13096532850682996,0.033799118171188594,0.4056911342001416
0.4163613701579956,0.16938898318729947,0.03106356784833193,0.383186078806373
0.41128319108780914,0.20241034978860137,0.027096551202027832,0.35920990792156166
0.3840656170864543,0.23295340945409243,0.02618280261048703,0.35679817084896603
0.35797652746741565,0.26667093189225893,0.030860640185648436,0.34449190045467676
0.33507762909692085,0.304285800202427,0.03143616867315759,0.3292004020274946
0.3148428450202006,0.3541396580333762,0.023302113661977222,0.3077153832844461
0.327490324745223,0.36496885807082724,0.019557865102294913,0.2879829520816549
0.3017341185850866,0.404400940092299,0.026631688550492326,0.2672332527721222
0.3107037875899889,0.42780231197536495,0.032833568144390333,0.22866033229025576
0.2560332622346811,0.4602173262907213,0.02623782275561226,0.25751158871898544
0.2746666589510748,0.496389836577706,0.026864969438693077,0.20207853503252615
0.23237572761090824,0.5463635284101527,0.02441091925027954,0.19684982472865964
0.2097170209423127,0.5710160473114244,0.024680589059263475,0.19458634268699956
0.2007621568445189,0.6233031629675782,0.026922875115745693,0.14901180507215733
0.1737817618262848,0.6531239286435289,0.03873295327391455,0.1343613562562718
0.14983031487013318,0.6901345415938558,0.0354903958036696,0.12454474773234149
0.12031414729689721,0.7504631253846452,0.03555850369020078,0.09366422362825647
0.13042299364329596,0.7448848009276452,0.030885103618379733,0.09380710181067922
0.11566348926553838,0.7576558235618301,0.04523611928682036,0.08144456788581139
0.12594822834769398,0.790805132277191,0.0232091658134445,0.06003747356167085
0.11046592062427411,0.8191188738556129,0.02920046050395697,0.041214745016156254
0.09278314127774419,0.8288349033814182,0.028478652809248,0.04990330253158964
0.0806367628250447,0.8500475260366669,0.03135504253829354,0.037960668599994855
0.056401063792109137,0.8796727123325309,0.04273748447733354,0.021188739398026426
0.0598575144140881,0.8792348662471782,0.03443185380289041,0.026475765535843472
0.055294059554296615,0.8925432785416209,0.026499481433695356,0.02566318047038691
0.05850777922959899,0.8883831304128399,0.037651857375659355,0.015457232981901832
0.04663188307485451,0.9049816271603988,0.03926721433738984,0.009119275427356924
0.06003481435489329,0.9059796471295715,0.022002711455353652,0.011982827060181656
0.06089304070114617,0.8862555937871125,0.042165484182597024,0.010685881329144237
0.06571295434200872,0.8898135380620584,0.028654925149328075,0.01581858244660481
0.06252684081582906,0.9034165798997099,0.027374003842852872,0.006682575441608186
0.06531341104223787,0.8709574723064392,0.034099392095642965,0.029629724555680068
0.1000430593341208,0.833593305935885,0.030216485354080818,0.036147149375913804
0.11554355269740511,0.8266439467285664,0.026925431490121016,0.030887069083907273
