P_Q1_Uz_g
0.003757072156021422
0.017240965741293707
0.008873963920442771
0.010717395189957698
0.03056670649305029
0.05001985637346296
0.14642908604950652
0.12293976489877737
0.1578599035427473
0.16658683114920797
0.20921479414809296
0.1928983712173765
0.19638304217679076
0.2223544980470579
0.27491250800416916
0.22766207316721065
0.2541145607588482
0.2754159436598777
0.2667339933718525
0.28523227973219684
0.257050848054307
0.28818097979733936
0.3014928805506076
0.2502977265574926
0.2967720979822421
0.36738502232528875
0.29681542835029917
0.39784850851630443
0.3538259476233691
0.4329911460284483
0.46745777717004505
0.4894049883718677
0.5154487991077384
0.555044883021462
0.5641619853934179
0.659733276818304
0.616551446641623
0.7127381612267983
0.7169271294574447
0.7916683136350218
0.8087804232218168
0.8178391172558303
0.8603654672314506
0.8179137772767998
0.8092385793650222
0.8257250595679592
0.7959738382454735
0.8087010205842461
0.7902703857879628
0.8294684476261478
0.8396929619699154
0.816531154064141
0.7634468570642262
0.7860145549318158
0.8298643187343565
0.8431991640210876
0.854040095259925
0.9131288025946104
0.8655705576439515
0.9097269733161546
0.9217158640506247
0.9270445196273919
0.9387944577268366
0.9692110922112963
0.9726571017415542
0.977003525112445
0.9696372798613402
0.9654486583194453
0.928027936187855
0.9777983762947855
0.8755234539381807
0.8607919124639187
0.8739505457851634
0.7871931716999476
0.729670693410776
0.7911228791223035
0.7424891222997947
0.6772894633164552
0.7043119730361613
0.6640880477491062
0.6506760846653344
0.6775308227209638
0.6429873037207539
0.6295137111947897
0.5471473732715509
0.6208608245710777
0.6593696740572104
0.568506475976071
0.577631709541115
0.6119047348920139
0.5377468202263763
0.5242066087466053
0.5296052118911958
0.5419274657802683
0.4547960195277092
0.4504538913518961
0.49822623107404507
0.36724573975578084
0.3055806880547085
0.3055733057439289
0.2806242340348254
0.28531232069093126
0.15805081381141214
0.17188117296480004
0.12404954455967025
0.11761423415260597
0.14543805421636433
0.10957263492914673
0.09187468757436143
0.1242659222741484
0.10416560949767945
0.11074418869930291
0.10410984675072896
0.1227908861483371
0.10061413760251497
0.15357016822097602
0.19213759115306642
0.10957676139646517
0.17069210965556778
0.1432439247735764
0.17501920893571837
0.1627948777093355
0.14895065672459598
0.09188220395692766
0.17211388812637415
0.06166297212916313
0.08218018963796841
0.11398096043620741
0.09603220097180555
0.07032289851147201
0.10102345550310846
0.10486217615760722
0.11756795584759643
0.15270179460239974
0.1708261099580166
0.19298553527512485
0.24909584261665615
0.27478743007698414
0.3020142319765469
0.3014956074265085
0.37593532517125605
0.44185839159054474
0.41134464834465023
0.4892615269439039
0.4631140283469885
0.5375375785497756
0.5510844005108383
0.5289847784089787
0.49053933379727593
0.5684033335278039
0.5633356201738239
0.5899747945435466
0.497640071530549
0.5910557261422849
0.5692991611628949
0.6255750601302519
0.6523094452675469
0.5902391969580678
0.6513894368431682
0.6597638314299842
0.6945423273198156
0.7170939526938555
0.7609602002997297
0.7604608857724776
0.7963529966769844
0.7864371329465124
0.8603799046286281
0.8791972049441261
0.9470050895793741
0.8699650389191926
0.9476825696817389
0.9476742143269079
0.9610385929276052
0.9608507647787088
0.9448530901661225
0.9534484113765247
0.9140910527315812
0.9096958978083581
0.908564422993661
0.8432051645931162
0.9131778095120536
0.8877076900199926
0.8305660811127908
0.8167889715089347
0.8377030960246612
0.7561438870256822
0.7782338920108518
0.8550120134562009
0.8437490366241343
0.8560297736762029
0.8350970330665758
0.844100729155138
0.8081308355028806
0.8520509734310551
0.8087565788981045
0.8219746492537972
0.7905141366797684
0.8169651402201504
0.751674390812396
0.7298738542272788
0.7039169520460731
0.6731471939683825
0.6514368065262617
0.5855304318885389
0.5589147412715365
0.5985674972463219
0.49354265500686373
0.4588933558187502
0.36312116479533213
0.38928026439748487
0.4020445142513297
0.39775235503980844
0.349541457301632
0.28353333230874544
0.3625925968172373
0.33213606632956055
0.25743795209814263
0.37694864979630155
0.314270931888016
0.34043465581735877
0.3415192159780981
0.26200950611576895
0.2981511948989986
0.25859204237044503
0.27138723132213777
0.27593005145106636
0.21445497160064855
0.2016213718497024
0.16101569940083232
0.16173875824720715
0.12347886629280715
0.09222815200157886
0.0659332651814072
0.07886703317122705
0.10509501504648491
0.028180068690477095
0.027639044151784305
0.03685839026725234
0.03647199546656955
0.05555027710432135
0.06302881478362093
0.04400222438079528
0.08760550880707076
0.1534693575970543
0.13114019634653337
0.20979846503936803
0.1664533049114517
0.20600474226209373
0.20603237850328981
0.20951798159761587
0.2624011661397522
0.24624393775600528
0.24028004686280013
