alpha_rad,FI
7.711398136274936199e-01,2.999021273196109227e+00
7.791249115000583592e-01,3.000491211498379496e+00
7.871100093726232094e-01,3.001712751158635228e+00
7.950951072451880597e-01,3.046670559124230238e+00
8.030802051177527989e-01,3.047334106456325742e+00
8.110653029903176492e-01,3.047762512562349535e+00
8.190504008628824995e-01,3.047956347905920627e+00
8.270354987354473497e-01,3.047915877876092416e+00
8.350205966080122000e-01,3.047641032675701744e+00
8.430056944805769392e-01,3.083239709024176101e+00
8.509907923531417895e-01,3.082497712537954904e+00
8.589758902257066397e-01,3.081527609244872234e+00
8.669609880982713790e-01,3.080328030810169704e+00
8.749460859708362293e-01,3.078897266240517183e+00
8.829311838434010795e-01,3.077233285835563326e+00
8.909162817159659298e-01,3.075333704570012205e+00
8.989013795885307800e-01,3.102762995386853628e+00
9.068864774610955193e-01,3.100452018075768201e+00
9.148715753336603695e-01,3.097904197965729356e+00
9.228566732062252198e-01,3.095115778531375650e+00
9.308417710787899590e-01,3.092082623566483779e+00
9.388268689513548093e-01,3.088800225685777612e+00
9.468119668239196596e-01,3.109112930430914634e+00
9.547970646964845098e-01,3.105405773614013487e+00
9.627821625690493601e-01,3.101439696585498229e+00
9.707672604416140993e-01,3.097208553940313358e+00
9.787523583141789496e-01,3.092705735819200719e+00
9.867374561867437999e-01,3.087924148911037836e+00
9.947225540593085391e-01,3.082856217115136577e+00
1.002707651931873389e+00,3.096925394764652673e+00
1.010692749804438240e+00,3.091374917198251637e+00
1.018677847677003090e+00,3.085517775170203425e+00
1.026662945549567940e+00,3.079344208186172605e+00
1.034648043422132790e+00,3.072843820424018713e+00
1.042633141294697641e+00,3.066005556782417152e+00
1.050618239167262491e+00,3.071940437553211556e+00
1.058603337039827119e+00,3.064484875615026915e+00
1.066588434912391969e+00,3.056657732524567184e+00
1.074573532784956820e+00,3.048444957440816783e+00
1.082558630657521670e+00,3.039831651539657287e+00
1.090543728530086520e+00,3.030801994932594834e+00
1.098528826402651370e+00,3.021339209887492050e+00
1.106513924275216221e+00,3.020071484677115059e+00
1.114499022147780849e+00,3.009766514197337539e+00
1.122484120020345699e+00,2.998974308835012259e+00
1.130469217892910549e+00,2.987673643099249876e+00
1.138454315765475400e+00,2.975842028163001807e+00
1.146439413638040250e+00,2.963455607232294842e+00
1.154424511510605100e+00,2.950489093724631307e+00
1.162409609383169951e+00,2.942100572877369480e+00
1.170394707255734579e+00,2.927899115899680993e+00
1.178379805128299429e+00,2.913031432656766562e+00
1.186364903000864279e+00,2.897465460043694652e+00
1.194350000873429130e+00,2.881167244002503569e+00
1.202335098745993980e+00,2.864100797141667432e+00
1.210320196618558830e+00,2.849021971667912823e+00
1.218305294491123680e+00,2.830205494286285539e+00
1.226290392363688531e+00,2.810493874895539701e+00
1.234275490236253381e+00,2.789841575641695659e+00
1.242260588108818009e+00,2.768200411553443541e+00
1.250245685981382859e+00,2.745519505622898482e+00
1.258230783853947710e+00,2.721745111914797288e+00
1.266215881726512560e+00,2.700217968006707991e+00
1.274200979599077410e+00,2.673965716338746024e+00
1.282186077471642260e+00,2.646432331679402061e+00
1.290171175344207111e+00,2.617551176771723664e+00
1.298156273216771739e+00,2.587252297705183501e+00
1.306141371089336589e+00,2.555462499916560937e+00
1.314126468961901439e+00,2.519299617755583309e+00
1.322111566834466290e+00,2.483963430241440395e+00
1.330096664707031140e+00,2.446882251536474762e+00
1.338081762579595990e+00,2.407970259598124052e+00
1.346066860452160840e+00,2.367139266392960906e+00
1.354051958324725691e+00,2.324299112580213489e+00
1.362037056197290541e+00,2.279358346900715482e+00
1.370022154069855169e+00,2.226434375900954610e+00
1.378007251942420019e+00,2.176542060849062654e+00
1.385992349814984870e+00,2.124259433753821202e+00
1.393977447687549720e+00,2.069500809914912587e+00
1.401962545560114570e+00,2.012185926312969109e+00
1.409947643432679421e+00,1.952242257406624049e+00
1.417932741305244271e+00,1.873185865072025669e+00
1.425917839177808899e+00,1.807071610376417725e+00
1.433902937050373749e+00,1.738194327110706316e+00
1.441888034922938600e+00,1.666552366110011452e+00
1.449873132795503450e+00,1.592171988876506017e+00
1.457858230668068300e+00,1.515112836709725741e+00
1.465843328540633150e+00,1.435474297324274451e+00
