P_00,P_01,P_10,P_11
0.053188967767692635,0.9047144023871545,0.03466470304090814,0.00743192680424477
0.04595392961415108,0.914971029447471,0.03498844651347619,0.0040865944249016736
0.06010593407700437,0.9016037827872759,0.032424393656453464,0.005865889479266273
0.05859903915403448,0.9032070173459458,0.03151232468473501,0.006681618815284584
0.06876851639367594,0.8850336617306823,0.03205326438876629,0.014144557486875639
0.08940509434410385,0.8560530808829874,0.027116521181688353,0.027425303591220557
0.09680653262405835,0.8363918465071732,0.029138662497044793,0.03766295837172379
0.10453056321682566,0.8159914189480748,0.027089732934327006,0.05238828490077253
0.11700533184140369,0.786481201994435,0.02597533509500348,0.07053813106915803
0.14162690242583667,0.7484808721151606,0.021891582067955447,0.08800064339104716
0.1642273210765755,0.708924709132363,0.015135530468127656,0.11171243932293373
0.18653407105561384,0.662209212699593,0.01644205005986999,0.13481466618492333
0.2080146294155783,0.6200499194237481,0.017565113371254125,0.1543703377894195
0.22962084806572836,0.5732907495455309,0.017840200591097963,0.17924820179764275
0.253791273187833,0.5276048086092079,0.016185502553740436,0.2024184156492187
0.28746855129103993,0.47524708740273625,0.00975478964953629,0.22752957165668744
0.3015270760016356,0.4378265960881125,0.013340413256786154,0.24730591465346585
0.31527773736780335,0.3965849878029002,0.010793475252623714,0.2773437995766728
0.3574580608338697,0.3364468830529026,0.009838516956048511,0.2962565391571794
0.3690964968784799,0.3026054659541689,0.0064606693836796476,0.32183736778367156
0.38653233933920517,0.26471484418482705,0.007534202651719771,0.3412186138242481
0.40588437611718475,0.21752463141818876,0.005881525982261203,0.37070946648236525
0.42516229213575296,0.18311497946555574,0.005871119842168367,0.3858516085565233
0.44540302700867207,0.14886658289611263,0.007788681059525934,0.39794170903568943
0.4565754377104922,0.11820853417479954,0.005928121237675055,0.41928790687703327
0.4692510441135438,0.09161717686372074,0.004476427735592628,0.4346553512871428
0.491091020213219,0.07138635086131159,0.004808570293679333,0.4327140586317901
0.49693069349900915,0.04879356169930646,0.0034047320548787584,0.45087101274680574
0.4873403849853115,0.03744013562046771,0.00373302338653653,0.47148645600768413
0.495049095614564,0.03729765546436051,0.005204678991696076,0.4624485699293793
0.497641123871767,0.033691146552980646,0.004882886307563708,0.46378484326768865
0.4905225494268246,0.048716869159610335,0.003674932077228901,0.45708564933633594
0.48539210791219417,0.045731851652352135,0.004667685794947361,0.46420835464050636
0.48307910210741845,0.06016313830849816,0.006229189728867558,0.45052856985521583
0.4738248915880414,0.07958091377517384,0.0033519317913909647,0.4432422628453938
0.4619162026560719,0.1006488678949515,0.004924371536351556,0.43251055791262516
0.45377419983550904,0.120636486572377,0.00468857899195486,0.42090073460015903
0.4420416950637924,0.14196886470843986,0.006223043129730561,0.4097663970980374
0.4182164350325721,0.1865365445679992,0.005329268411557466,0.3899177519878713
0.3935912081099964,0.22140958727015822,0.005485849200499067,0.3795133554193464
0.37187882679854245,0.2717242658278811,0.0035604227298499363,0.3528364846437264
0.35369771280631723,0.30196828603428505,0.004836509355834592,0.33949749180356326
0.325638274701028,0.3530773142573693,0.005194725225912819,0.3160896858156897
0.30812644691284125,0.398400966007285,0.0073967114626891685,0.2860758756171847
0.28133043351101095,0.43606095395923516,0.00812134672753348,0.2744872658022207
0.2612589060792471,0.4827395075250236,0.00689893490515826,0.2491026514905713
0.24021637512632296,0.5210794956481056,0.010473686102613929,0.2282304431229574
0.21169039116085497,0.5721030455817441,0.006668836809016942,0.20953772644838384
0.19222710365833315,0.6215464993934346,0.01092017021409904,0.17530622673413315
0.17458872279466542,0.6506009255188456,0.009083287382907668,0.16572706430358108
0.159162503429832,0.6872202368221625,0.011455771898193724,0.14216148784981178
0.12481964993599258,0.7377246583854803,0.011186489366854126,0.12626920231167302
0.10999977608252334,0.773515183570121,0.01190249742467571,0.10458254292268003
0.09493150694307137,0.8103766612850818,0.013378064599360154,0.08131376717248662
0.08586990874239546,0.8215701480522815,0.012196399284862623,0.08036354392046025
0.07208737505186669,0.8438897896529624,0.012150739880965787,0.07187209541420517
0.06108919258213593,0.8666156519889991,0.013020170988837884,0.059274984440026775
0.06185998146367977,0.8749829063578181,0.012243056541155754,0.05091405563734635
0.04384952451014131,0.8882537996012815,0.018105778464122424,0.04979089742445467
0.04833699568330586,0.892744472120899,0.013460512462755543,0.04545801973303964
0.053074671280617144,0.8862056894609464,0.012242963840225395,0.0484766754182111
0.047069033927465156,0.8896257589539845,0.01340186926046757,0.049903337858082916
0.05640784358156448,0.8733829330116598,0.016918816030102226,0.053290407376673364
0.05928356023704352,0.8635693993465144,0.015564206305393798,0.06158283411104821
0.07940804197026868,0.831248176822701,0.015065972305142346,0.07427780890188831
0.08175214657964953,0.8205559380158649,0.013654925146465578,0.08403699025801994
0.09825647816264603,0.7857371379477304,0.01475455943987819,0.10125182444974544
0.11039127247672925,0.7645112781378186,0.017789166223791113,0.10730828316166113
0.12531272093018564,0.7318908805581732,0.014991723768560223,0.12780467474308085
0.14601171871117874,0.6918731613563599,0.013037295868813012,0.14907782406364808
0.17084211923650375,0.6380558471437315,0.014478447727378347,0.17662358589238636
0.19065085118141098,0.6079147762252519,0.0201196216681598,0.18131475092517718
0.20881647267527448,0.56152481358404,0.016512923873119055,0.21314578986756638
0.23603302743179408,0.5081213555276692,0.01773967542246003,0.2381059416180768
0.2588334023782644,0.4635499559293741,0.019136012818247006,0.25848062887411427
0.2755624962246231,0.4095300578401922,0.018681722655513024,0.2962257232796717
0.31262744449704266,0.37338836363210853,0.022622432850044852,0.291361759020804
0.3338275615959229,0.3295754203083878,0.014681917830668351,0.3219151002650209
0.35197831881326846,0.28471584351025303,0.021064137149651847,0.342241700526827
0.3672273759854972,0.24828092049876363,0.019432963776538796,0.3650587397392005
0.38415678212175064,0.2143034378164726,0.01554906325066366,0.38599071681111297
0.4076269700696195,0.17436025535217348,0.020531397301135405,0.39748137727707167
0.42639461893875974,0.14122064756023814,0.0217599258717708,0.4106248076292313
0.44080694197376363,0.12234384747459931,0.015559090343847622,0.42129012020778966
0.4485953025731969,0.09125850318242393,0.018652781016416358,0.44149341322796304
0.46003989611288587,0.07537259287769453,0.020649248232116987,0.44393826277730264
0.47252943946177334,0.06116261538300497,0.020267019684641924,0.4460409254705795
0.4749884984228772,0.04380068280437267,0.022187850065235395,0.45902296870751474
0.47181688183156356,0.044939354579035515,0.017645487627600334,0.4655982759618006
0.47768442488263263,0.033853290258517764,0.02433968708549224,0.4641225977733572
0.4742987498172127,0.05285052556427553,0.020704113373425915,0.4521466112450856
0.4676954031893421,0.05409064455173997,0.02410510575204818,0.4541088465068698
0.45963187629139696,0.07779760345707036,0.024548737133537505,0.4380217831179954
