P_00,P_01,P_10,P_11
0.05975852489026258,0.8797514380211969,0.057256075273356334,0.0032339618151841
0.07339032475375347,0.870491905417345,0.051560335791676126,0.004557434037225576
0.06339403648295563,0.8615320766688545,0.07112132205604331,0.003952564792146898
0.09287673871458918,0.8033487680556904,0.0782006604761798,0.025573832753540957
0.07449405857152407,0.7819884261356285,0.11170238470352468,0.031815130589322844
0.0986987786660465,0.7622873479614158,0.10728951034107861,0.03172436303145876
0.09404482710287307,0.753818333161218,0.1067351088506126,0.045401730885296136
0.12026968962092066,0.7189546444725667,0.12572167470754558,0.03505399119896682
0.12075015373239263,0.6775790346487215,0.1297682336923861,0.07190257792650015
0.11082192079505435,0.6505790910048974,0.1791074577506693,0.05949153044937892
0.1658865831034032,0.5645515901049014,0.16502330559605835,0.10453852119563686
0.12435504753477407,0.5588694477278002,0.2311794939390685,0.08559601079835728
0.15489688319194614,0.5224983435329659,0.221444010894251,0.10116076238083707
0.1434532086875085,0.44389731820853023,0.3087366218592214,0.10391285124473992
0.11243146670449976,0.468349675072175,0.3375458262806291,0.08167303194269619
0.13550665162799855,0.4319957623514405,0.3460325886619148,0.08646499735864635
0.09383773963031883,0.4369773371928152,0.4277735549053786,0.041411368271487364
0.11015225158155398,0.3707832874444026,0.44419597434461255,0.07486848662943064
0.08375998520481033,0.3594559497442445,0.5108448529189732,0.04593921213197188
0.07168181225948982,0.33418040471528854,0.5624268546871113,0.03171092833811047
0.07806109479481363,0.2906479099089796,0.6080856952106967,0.023205300085510066
0.08094055821385425,0.2851918513078287,0.6264862309035073,0.007381359574809884
0.08305889861355258,0.2855638511888337,0.6153321203880295,0.01604512980958425
0.06882119421944416,0.25870421193962556,0.657879480683966,0.014595113156964374
0.07200558906919662,0.26318143219878526,0.6417904535507133,0.023022525181304713
0.07026233390029502,0.2186547660716389,0.6742925241989998,0.036790375829066385
0.09669627651784415,0.2118509346860901,0.6476897286894673,0.04376306010659854
0.07225704585087389,0.19080678444597785,0.7020096176556767,0.03492655204747161
0.0952861200705229,0.15956282736449381,0.6633880498311393,0.08176300273384432
0.09456856301868541,0.14736929024853818,0.6944492271676322,0.06361291956514406
0.11357689055778562,0.11360602358415198,0.707641206995468,0.06517587886259428
0.1476977174062397,0.07243836664019639,0.6895601593230885,0.09030375663047527
0.13185415216977897,0.09399147666314163,0.6913150534202883,0.08283931774679115
0.16384568659910886,0.0671155915176745,0.6419739906532674,0.12706473122994913
