P_01
0.9027707441661117
0.8632042286333375
0.8332117594176174
0.790572742669642
0.8140047150982588
0.7238231947629027
0.6682468713213081
0.669938187705608
0.5676358238480744
0.576956995127373
0.49361670187580187
0.4895193378102337
0.4650496595304159
0.41638869426927644
0.43286954043736026
0.3874834258396408
0.3720672150489154
0.363432033803789
0.3135884779983965
0.33851554623701413
0.3080761093490074
0.2778435217493928
0.29118752784555285
0.24372021151312107
0.24672141939760267
0.22961292525156418
0.1718610136630912
0.16044156090757272
0.13912445633284712
0.09757110783050378
0.08538718337178923
0.06439206505055357
0.056926512720524604
0.052880427287370996
0.043512061207741426
0.05629402662005006
0.08954474263710402
0.11137072486857338
0.1383416626327786
0.14112094457036775
0.1336750088635891
0.1988105426698424
0.20888580109032037
0.20370461173520132
0.22485482646688287
0.23332522880010415
0.2501942549794629
0.26721433292685576
0.269354023610794
0.30834306824882163
0.29009742279384026
0.3393984061450975
0.38451061188531654
0.3978091309128937
0.4490745543723298
0.47029209871320876
0.5363536615510539
0.5862702047943017
0.5997007740509273
0.6929425234603069
0.6919447948597246
0.740357814598339
0.7863497352558062
0.7970024673834476
0.8488707782046812
0.8663621085231096
0.8588376910671159
0.8645003335308192
0.8356375280157534
0.8068800355203163
0.823457599625779
0.7816492365806523
0.6801278016219834
0.7286982194333242
0.6090288754903411
0.6487717817152675
0.556776039911131
0.5518523481209718
0.5905650049291701
0.49476603907127437
0.5362400025213387
0.4919206723270036
0.4914117690204022
0.485496935638808
0.4501834522065435
0.45043140366284606
0.46524202728150976
0.4465025663518789
0.4173550002272785
0.348474862655208
0.3328451196537918
0.3209342432379174
0.28492865565158537
0.2710674261692078
0.2494805730575864
0.20318068142411053
0.18756989017192563
0.15069904895918249
0.12330283476341113
0.09724859516213627
0.06311282280864688
0.06642933039635693
0.06301973454440414
0.07275193378353376
0.07100474717456974
0.08255795928729678
0.09734830115990124
0.11317493886761337
0.12047591242366655
0.14140109675963022
0.1393421264791915
0.1579711814214926
0.1826424904608694
0.17846004600461438
0.16881624023579325
0.20139767804934638
0.20975778472282322
