ground,excited
0.9925143503127996,0.007485649687200437
0.9810132701577561,0.01898672984224395
0.9705097495937245,0.029490250406275283
0.9662519365394874,0.03374806346051266
0.9630010959456137,0.03699890405438635
0.9828878937862646,0.01711210621373565
0.9803395859376388,0.01966041406236126
0.9832516996736168,0.016748300326383376
0.9866473952191092,0.013352604780890821
0.9555405250712643,0.04445947492873549
0.9788394263264782,0.021160573673521588
0.9733707914255212,0.026629208574478654
0.9650599664739357,0.03494003352606438
0.9812324305111172,0.018767569488882977
0.965559151335585,0.03444084866441499
0.9838985836991446,0.016101416300855334
0.976670638575875,0.023329361424125002
0.9728046180545997,0.02719538194540011
0.9641131191689682,0.035886880831031864
0.9691608255177994,0.030839174482200506
0.9794541389239306,0.02054586107606923
0.9819120925531877,0.018087907446812147
0.9822236665127332,0.017776333487266947
0.9769434053412968,0.02305659465870332
0.9624461189289594,0.0375538810710406
0.9641829300398816,0.0358170699601183
0.9521233000374183,0.04787669996258166
0.9880380317953775,0.011961968204622383
0.9846525692506812,0.015347430749318781
0.9639802817230848,0.036019718276915184
0.9846579145053781,0.015342085494621866
0.9696003499850514,0.030399650014948508
0.9612811591888488,0.03871884081115111
0.9649057090610289,0.03509429093897097
0.9733348449480221,0.026665155051977918
0.9871285113788008,0.012871488621199403
0.9821436228538416,0.017856377146158446
0.9777250252031586,0.022274974796841263
0.9804446733535317,0.019555326646468592
0.9544086292726643,0.045591370727335455
0.9693251557479848,0.03067484425201505
0.970229277460218,0.029770722539782035
0.9736500864269324,0.026349913573067495
0.9872269364747003,0.012773063525299817
0.9778533972872616,0.022146602712738574
0.9560984946516343,0.04390150534836546
0.9754900682659254,0.02450993173407456
0.9648653676673048,0.035134632332695294
0.9730402695550652,0.026959730444934885
0.9809302534704281,0.01906974652957182
0.9904447345797107,0.009555265420289373
0.9904621427988756,0.009537857201124465
0.9733058637699297,0.026694136230070237
0.9834942487740178,0.01650575122598202
0.9708950648247374,0.02910493517526255
0.9761713543522076,0.02382864564779262
0.9728691108878824,0.027130889112117633
0.9688856066290138,0.031114393370986163
0.9796762969067323,0.02032370309326802
0.9683131865560638,0.03168681344393629
0.965441822503985,0.03455817749601511
0.960166836434543,0.03983316356545672
0.9734997837546799,0.0265002162453201
0.978169515752979,0.02183048424702098
0.9745743636751123,0.025425636324887698
0.9804240470770575,0.01957595292294252
0.977620780450233,0.022379219549767054
0.9593464872502915,0.04065351274970877
0.9806537903791885,0.01934620962081159
0.9798354017846234,0.020164598215376625
0.9772882840288123,0.022711715971187586
0.9934050020029626,0.0065949979970373745
0.9776062534955715,0.022393746504428335
0.9608524047212409,0.03914759527875886
0.9610703388431642,0.03892966115683608
0.9667791005378615,0.03322089946213858
0.9690544295815783,0.030945570418421643
0.959638553855754,0.04036144614424593
0.9741238606786724,0.02587613932132764
0.9707175699327658,0.029282430067234428
0.9683993279468417,0.03160067205315864
0.9734793962571834,0.026520603742816454
0.9629369576857942,0.037063042314205534
0.9644010588832891,0.03559894111671076
0.9722274511811507,0.02777254881884939
0.9810904819892499,0.018909518010750092
0.9945498211300482,0.005450178869951847
0.9848561995081616,0.01514380049183836
0.9807143270777732,0.019285672922226743
0.962393819070165,0.03760618092983493
0.9533813334939684,0.046618666506031504
0.978363627848673,0.021636372151327108
0.9650962787483616,0.03490372125163838
0.9833920583511496,0.016607941648850433
0.9790993211826664,0.020900678817333405
0.9617519185826159,0.03824808141738397
0.9601814167696576,0.03981858323034235
0.9619645728773544,0.038035427122645536
0.9674031657508808,0.032596834249119105
0.971070442769448,0.028929557230551812
0.9805178760652478,0.019482123934752127
0.9868117883290675,0.013188211670932325
0.9683985034169592,0.03160149658304081
0.9710820218100069,0.02891797818999304
0.9815918468245937,0.01840815317540637
0.9714783743442,0.02852162565579984
0.9872378085030974,0.012762191496902468
0.9845297132044876,0.015470286795512477
0.9675987679219057,0.032401232078094214
0.9530720163376486,0.0469279836623512
0.9569661719736591,0.04303382802634103
0.953031782790648,0.04696821720935202
0.9590092974826854,0.040990702517314556
0.9853343740677056,0.014665625932294472
0.9779560084614156,0.0220439915385842
0.9710529527543023,0.028947047245697684
0.9711798638579335,0.02882013614206654
0.976628858560808,0.023371141439191927
0.9705941427137195,0.02940585728628053
0.9764022431783369,0.023597756821662857
0.9729638819107939,0.027036118089206
0.9835424894906174,0.016457510509382614
0.9685073527266284,0.031492647273371546
0.9757750524009156,0.024224947599084532
0.9667588204367696,0.03324117956323024
0.9735181259562149,0.02648187404378505
0.9434931565862533,0.05650684341374665
0.9676524193376668,0.03234758066233313
0.973375637018912,0.026624362981087963
0.9842391206248802,0.015760879375119795
0.9838702521676892,0.016129747832310633
0.9777148298893173,0.022285170110682786
0.9618428305979938,0.03815716940200614
0.9737678599726238,0.026232140027376144
0.9757016912685246,0.02429830873147575
0.9636916752905154,0.036308324709484675
0.9909320856668006,0.009067914333199553
0.9772446288461785,0.022755371153821414
0.98410754642906,0.015892453570940063
0.9624130406772852,0.03758695932271491
0.9712375535464303,0.028762446453569637
0.9782984331253197,0.021701566874680098
0.9788196674887599,0.02118033251124007
0.9700835863082015,0.029916413691798562
0.9739480815116847,0.02605191848831525
0.9617910226322013,0.03820897736779871
0.9818690312742961,0.01813096872570398
0.9738787035388538,0.026121296461145957
0.9787588629670091,0.02124113703299103
0.9953972275814087,0.004602772418591347
0.9664732926015737,0.0335267073984264
0.9725436257246828,0.027456374275317146
0.9747722159746702,0.02522778402532981
