ACS_freq_th
4000000000.0
4000100000.0
4000200000.0
4000300000.0
4000400000.0
4000500000.0
4000600000.0
4000700000.0
4000800000.0
4000900000.0
4001000000.0
4001100000.0
4001200000.0
4001300000.0
4001400000.0
4001500000.0
4001600000.0
4001700000.0
4001800000.0
4001900000.0
4002000000.0
4002100000.0
4002200000.0
4002300000.0
4002400000.0
4002500000.0
4002600000.0
4002700000.0
4002800000.0
4002900000.0
4003000000.0
4003100000.0
4003200000.0
4003300000.0
4003400000.0
4003500000.0
4003600000.0
4003700000.0
4003800000.0
4003900000.0
4004000000.0
4004100000.0
4004200000.0
4004300000.0
4004400000.0
4004500000.0
4004600000.0
4004700000.0
4004800000.0
4004900000.0
4005000000.0
4005100000.0
4005200000.0
4005300000.0
4005400000.0
4005500000.0
4005600000.0
4005700000.0
4005800000.0
4005900000.0
4006000000.0
4006100000.0
4006200000.0
4006300000.0
4006400000.0
4006500000.0
4006600000.0
4006700000.0
4006800000.0
4006900000.0
4007000000.0
4007100000.0
4007200000.0
4007300000.0
4007400000.0
4007500000.0
4007600000.0
4007700000.0
4007800000.0
4007900000.0
4008000000.0
4008100000.0
4008200000.0
4008300000.0
4008400000.0
4008500000.0
4008600000.0
4008700000.0
4008800000.0
4008900000.0
4009000000.0
4009100000.0
4009200000.0
4009300000.0
4009400000.0
4009500000.0
4009600000.0
4009700000.0
4009800000.0
4009900000.0
4010000000.0
4010100000.0
4010200000.0
4010300000.0
4010400000.0
4010500000.0
4010600000.0
4010700000.0
4010800000.0
4010900000.0
4011000000.0
4011100000.0
4011200000.0
4011300000.0
4011400000.0
4011500000.0
4011600000.0
4011700000.0
4011800000.0
4011900000.0
4012000000.0
4012100000.0
4012200000.0
4012300000.0
4012400000.0
4012500000.0
4012600000.0
4012700000.0
4012800000.0
4012900000.0
4013000000.0
4013100000.0
4013200000.0
4013300000.0
4013400000.0
4013500000.0
4013600000.0
4013700000.0
4013800000.0
4013900000.0
4014000000.0
4014100000.0
4014200000.0
4014300000.0
4014400000.0
4014500000.0
4014600000.0
4014700000.0
4014800000.0
4014900000.0
4015000000.0
4015100000.0
4015200000.0
4015300000.0
4015400000.0
4015500000.0
4015600000.0
4015700000.0
4015800000.0
4015900000.0
4016000000.0
4016100000.0
4016200000.0
4016300000.0
4016400000.0
4016500000.0
4016600000.0
4016700000.0
4016800000.0
4016900000.0
4017000000.0
4017100000.0
4017200000.0
4017300000.0
4017400000.0
4017500000.0
4017600000.0
4017700000.0
4017800000.0
4017900000.0
4018000000.0
4018100000.0
4018200000.0
4018300000.0
4018400000.0
4018500000.0
4018600000.0
4018700000.0
4018800000.0
4018900000.0
4019000000.0
4019100000.0
4019200000.0
4019300000.0
4019400000.0
4019500000.0
4019600000.0
4019700000.0
4019800000.0
4019900000.0
4020000000.0
4020100000.0
4020200000.0
4020300000.0
4020400000.0
4020500000.0
4020600000.0
4020700000.0
4020800000.0
4020900000.0
4021000000.0
4021100000.0
4021200000.0
4021300000.0
4021400000.0
4021500000.0
4021600000.0
4021700000.0
4021800000.0
4021900000.0
4022000000.0
4022100000.0
4022200000.0
4022300000.0
4022400000.0
4022500000.0
4022600000.0
4022700000.0
4022800000.0
4022900000.0
4023000000.0
4023100000.0
4023200000.0
4023300000.0
4023400000.0
4023500000.0
4023600000.0
4023700000.0
4023800000.0
4023900000.0
4024000000.0
4024100000.0
4024200000.0
4024300000.0
4024400000.0
4024500000.0
4024600000.0
4024700000.0
4024800000.0
4024900000.0
4025000000.0
4025100000.0
4025200000.0
4025300000.0
4025400000.0
4025500000.0
4025600000.0
4025700000.0
4025800000.0
4025900000.0
4026000000.0
4026100000.0
4026200000.0
4026300000.0
4026400000.0
4026500000.0
4026600000.0
4026700000.0
4026800000.0
4026900000.0
4027000000.0
4027100000.0
4027200000.0
4027300000.0
4027400000.0
4027500000.0
4027600000.0
4027700000.0
4027800000.0
4027900000.0
4028000000.0
4028100000.0
4028200000.0
4028300000.0
4028400000.0
4028500000.0
4028600000.0
4028700000.0
4028800000.0
4028900000.0
4029000000.0
4029100000.0
4029200000.0
4029300000.0
4029400000.0
4029500000.0
4029600000.0
4029700000.0
4029800000.0
4029900000.0
4030000000.0
4030100000.0
4030200000.0
4030300000.0
4030400000.0
4030500000.0
4030600000.0
4030700000.0
4030800000.0
4030900000.0
4031000000.0
4031100000.0
4031200000.0
4031300000.0
4031400000.0
4031500000.0
4031600000.0
4031700000.0
4031800000.0
4031900000.0
4032000000.0
4032100000.0
4032200000.0
4032300000.0
4032400000.0
4032500000.0
4032600000.0
4032700000.0
4032800000.0
4032900000.0
4033000000.0
4033100000.0
4033200000.0
4033300000.0
4033400000.0
4033500000.0
4033600000.0
4033700000.0
4033800000.0
4033900000.0
4034000000.0
4034100000.0
4034200000.0
4034300000.0
4034400000.0
4034500000.0
4034600000.0
4034700000.0
4034800000.0
4034900000.0
4035000000.0
4035100000.0
4035200000.0
4035300000.0
4035400000.0
4035500000.0
4035600000.0
4035700000.0
4035800000.0
4035900000.0
4036000000.0
4036100000.0
4036200000.0
4036300000.0
4036400000.0
4036500000.0
4036600000.0
4036700000.0
4036800000.0
4036900000.0
4037000000.0
4037100000.0
4037200000.0
4037300000.0
4037400000.0
4037500000.0
4037600000.0
4037700000.0
4037800000.0
4037900000.0
4038000000.0
4038100000.0
4038200000.0
4038300000.0
4038400000.0
4038500000.0
4038600000.0
4038700000.0
4038800000.0
4038900000.0
4039000000.0
4039100000.0
4039200000.0
4039300000.0
4039400000.0
4039500000.0
4039600000.0
4039700000.0
4039800000.0
4039900000.0
4040000000.0
4040100000.0
4040200000.0
4040300000.0
4040400000.0
4040500000.0
4040600000.0
4040700000.0
4040800000.0
4040900000.0
4041000000.0
4041100000.0
4041200000.0
4041300000.0
4041400000.0
4041500000.0
4041600000.0
4041700000.0
4041800000.0
4041900000.0
4042000000.0
4042100000.0
4042200000.0
4042300000.0
4042400000.0
4042500000.0
4042600000.0
4042700000.0
4042800000.0
4042900000.0
4043000000.0
4043100000.0
4043200000.0
4043300000.0
4043400000.0
4043500000.0
4043600000.0
4043700000.0
4043800000.0
4043900000.0
4044000000.0
4044100000.0
4044200000.0
4044300000.0
4044400000.0
4044500000.0
4044600000.0
4044700000.0
4044800000.0
4044900000.0
4045000000.0
4045100000.0
4045200000.0
4045300000.0
4045400000.0
4045500000.0
4045600000.0
4045700000.0
4045800000.0
4045900000.0
4046000000.0
4046100000.0
4046200000.0
4046300000.0
4046400000.0
4046500000.0
4046600000.0
4046700000.0
4046800000.0
4046900000.0
4047000000.0
4047100000.0
4047200000.0
4047300000.0
4047400000.0
4047500000.0
4047600000.0
4047700000.0
4047800000.0
4047900000.0
4048000000.0
4048100000.0
4048200000.0
4048300000.0
4048400000.0
4048500000.0
4048600000.0
4048700000.0
4048800000.0
4048900000.0
4049000000.0
4049100000.0
4049200000.0
4049300000.0
4049400000.0
4049500000.0
4049600000.0
4049700000.0
4049800000.0
4049900000.0
4050000000.0
4050100000.0
4050200000.0
4050300000.0
4050400000.0
4050500000.0
4050600000.0
4050700000.0
4050800000.0
4050900000.0
4051000000.0
4051100000.0
4051200000.0
4051300000.0
4051400000.0
4051500000.0
4051600000.0
4051700000.0
4051800000.0
4051900000.0
4052000000.0
4052100000.0
4052200000.0
4052300000.0
4052400000.0
4052500000.0
4052600000.0
4052700000.0
4052800000.0
4052900000.0
4053000000.0
4053100000.0
4053200000.0
4053300000.0
4053400000.0
4053500000.0
4053600000.0
4053700000.0
4053800000.0
4053900000.0
4054000000.0
4054100000.0
4054200000.0
4054300000.0
4054400000.0
4054500000.0
4054600000.0
4054700000.0
4054800000.0
4054900000.0
4055000000.0
4055100000.0
4055200000.0
4055300000.0
4055400000.0
4055500000.0
4055600000.0
4055700000.0
4055800000.0
4055900000.0
4056000000.0
4056100000.0
4056200000.0
4056300000.0
4056400000.0
4056500000.0
4056600000.0
4056700000.0
4056800000.0
4056900000.0
4057000000.0
4057100000.0
4057200000.0
4057300000.0
4057400000.0
4057500000.0
4057600000.0
4057700000.0
4057800000.0
4057900000.0
4058000000.0
4058100000.0
4058200000.0
4058300000.0
4058400000.0
4058500000.0
4058600000.0
4058700000.0
4058800000.0
4058900000.0
4059000000.0
4059100000.0
4059200000.0
4059300000.0
4059400000.0
4059500000.0
4059600000.0
4059700000.0
4059800000.0
4059900000.0
4060000000.0
4060100000.0
4060200000.0
4060300000.0
4060400000.0
4060500000.0
4060600000.0
4060700000.0
4060800000.0
4060900000.0
4061000000.0
4061100000.0
4061200000.0
4061300000.0
4061400000.0
4061500000.0
4061600000.0
4061700000.0
4061800000.0
4061900000.0
4062000000.0
4062100000.0
4062200000.0
4062300000.0
4062400000.0
4062500000.0
4062600000.0
4062700000.0
4062800000.0
4062900000.0
4063000000.0
4063100000.0
4063200000.0
4063300000.0
4063400000.0
4063500000.0
4063600000.0
4063700000.0
4063800000.0
4063900000.0
4064000000.0
4064100000.0
4064200000.0
4064300000.0
4064400000.0
4064500000.0
4064600000.0
4064700000.0
4064800000.0
4064900000.0
4065000000.0
4065100000.0
4065200000.0
4065300000.0
4065400000.0
4065500000.0
4065600000.0
4065700000.0
4065800000.0
4065900000.0
4066000000.0
4066100000.0
4066200000.0
4066300000.0
4066400000.0
4066500000.0
4066600000.0
4066700000.0
4066800000.0
4066900000.0
4067000000.0
4067100000.0
4067200000.0
4067300000.0
4067400000.0
4067500000.0
4067600000.0
4067700000.0
4067800000.0
4067900000.0
4068000000.0
4068100000.0
4068200000.0
4068300000.0
4068400000.0
4068500000.0
4068600000.0
4068700000.0
4068800000.0
4068900000.0
4069000000.0
4069100000.0
4069200000.0
4069300000.0
4069400000.0
4069500000.0
4069600000.0
4069700000.0
4069800000.0
4069900000.0
4070000000.0
4070100000.0
4070200000.0
4070300000.0
4070400000.0
4070500000.0
4070600000.0
4070700000.0
4070800000.0
4070900000.0
4071000000.0
4071100000.0
4071200000.0
4071300000.0
4071400000.0
4071500000.0
4071600000.0
4071700000.0
4071800000.0
4071900000.0
4072000000.0
4072100000.0
4072200000.0
4072300000.0
4072400000.0
4072500000.0
4072600000.0
4072700000.0
4072800000.0
4072900000.0
4073000000.0
4073100000.0
4073200000.0
4073300000.0
4073400000.0
4073500000.0
4073600000.0
4073700000.0
4073800000.0
4073900000.0
4074000000.0
4074100000.0
4074200000.0
4074300000.0
4074400000.0
4074500000.0
4074600000.0
4074700000.0
4074800000.0
4074900000.0
4075000000.0
4075100000.0
4075200000.0
4075300000.0
4075400000.0
4075500000.0
4075600000.0
4075700000.0
4075800000.0
4075900000.0
4076000000.0
4076100000.0
4076200000.0
4076300000.0
4076400000.0
4076500000.0
4076600000.0
4076700000.0
4076800000.0
4076900000.0
4077000000.0
4077100000.0
4077200000.0
4077300000.0
4077400000.0
4077500000.0
4077600000.0
4077700000.0
4077800000.0
4077900000.0
4078000000.0
4078100000.0
4078200000.0
4078300000.0
4078400000.0
4078500000.0
4078600000.0
4078700000.0
4078800000.0
4078900000.0
4079000000.0
4079100000.0
4079200000.0
4079300000.0
4079400000.0
4079500000.0
4079600000.0
4079700000.0
4079800000.0
4079900000.0
4080000000.0
4080100000.0
4080200000.0
4080300000.0
4080400000.0
4080500000.0
4080600000.0
4080700000.0
4080800000.0
4080900000.0
4081000000.0
4081100000.0
4081200000.0
4081300000.0
4081400000.0
4081500000.0
4081600000.0
4081700000.0
4081800000.0
4081900000.0
4082000000.0
4082100000.0
4082200000.0
4082300000.0
4082400000.0
4082500000.0
4082600000.0
4082700000.0
4082800000.0
4082900000.0
4083000000.0
4083100000.0
4083200000.0
4083300000.0
4083400000.0
4083500000.0
4083600000.0
4083700000.0
4083800000.0
4083900000.0
4084000000.0
4084100000.0
4084200000.0
4084300000.0
4084400000.0
4084500000.0
4084600000.0
4084700000.0
4084800000.0
4084900000.0
4085000000.0
4085100000.0
4085200000.0
4085300000.0
4085400000.0
4085500000.0
4085600000.0
4085700000.0
4085800000.0
4085900000.0
4086000000.0
4086100000.0
4086200000.0
4086300000.0
4086400000.0
4086500000.0
4086600000.0
4086700000.0
4086800000.0
4086900000.0
4087000000.0
4087100000.0
4087200000.0
4087300000.0
4087400000.0
4087500000.0
4087600000.0
4087700000.0
4087800000.0
4087900000.0
4088000000.0
4088100000.0
4088200000.0
4088300000.0
4088400000.0
4088500000.0
4088600000.0
4088700000.0
4088800000.0
4088900000.0
4089000000.0
4089100000.0
4089200000.0
4089300000.0
4089400000.0
4089500000.0
4089600000.0
4089700000.0
4089800000.0
4089900000.0
4090000000.0
4090100000.0
4090200000.0
4090300000.0
4090400000.0
4090500000.0
4090600000.0
4090700000.0
4090800000.0
4090900000.0
4091000000.0
4091100000.0
4091200000.0
4091300000.0
4091400000.0
4091500000.0
4091600000.0
4091700000.0
4091800000.0
4091900000.0
4092000000.0
4092100000.0
4092200000.0
4092300000.0
4092400000.0
4092500000.0
4092600000.0
4092700000.0
4092800000.0
4092900000.0
4093000000.0
4093100000.0
4093200000.0
4093300000.0
4093400000.0
4093500000.0
4093600000.0
4093700000.0
4093800000.0
4093900000.0
4094000000.0
4094100000.0
4094200000.0
4094300000.0
4094400000.0
4094500000.0
4094600000.0
4094700000.0
4094800000.0
4094900000.0
4095000000.0
4095100000.0
4095200000.0
4095300000.0
4095400000.0
4095500000.0
4095600000.0
4095700000.0
4095800000.0
4095900000.0
4096000000.0
4096100000.0
4096200000.0
4096300000.0
4096400000.0
4096500000.0
4096600000.0
4096700000.0
4096800000.0
4096900000.0
4097000000.0
4097100000.0
4097200000.0
4097300000.0
4097400000.0
4097500000.0
4097600000.0
4097700000.0
4097800000.0
4097900000.0
4098000000.0
4098100000.0
4098200000.0
4098300000.0
4098400000.0
4098500000.0
4098600000.0
4098700000.0
4098800000.0
4098900000.0
4099000000.0
4099100000.0
4099200000.0
4099300000.0
4099400000.0
4099500000.0
4099600000.0
4099700000.0
4099800000.0
4099900000.0
4100000000.0
4100100000.0
4100200000.0
4100300000.0
4100400000.0
4100500000.0
4100600000.0
4100700000.0
4100800000.0
4100900000.0
4101000000.0
4101100000.0
4101200000.0
4101300000.0
4101400000.0
4101500000.0
4101600000.0
4101700000.0
4101800000.0
4101900000.0
4102000000.0
4102100000.0
4102200000.0
4102300000.0
4102400000.0
4102500000.0
4102600000.0
4102700000.0
4102800000.0
4102900000.0
4103000000.0
4103100000.0
4103200000.0
4103300000.0
4103400000.0
4103500000.0
4103600000.0
4103700000.0
4103800000.0
4103900000.0
4104000000.0
4104100000.0
4104200000.0
4104300000.0
4104400000.0
4104500000.0
4104600000.0
4104700000.0
4104800000.0
4104900000.0
4105000000.0
4105100000.0
4105200000.0
4105300000.0
4105400000.0
4105500000.0
4105600000.0
4105700000.0
4105800000.0
4105900000.0
4106000000.0
4106100000.0
4106200000.0
4106300000.0
4106400000.0
4106500000.0
4106600000.0
4106700000.0
4106800000.0
4106900000.0
4107000000.0
4107100000.0
4107200000.0
4107300000.0
4107400000.0
4107500000.0
4107600000.0
4107700000.0
4107800000.0
4107900000.0
4108000000.0
4108100000.0
4108200000.0
4108300000.0
4108400000.0
4108500000.0
4108600000.0
4108700000.0
4108800000.0
4108900000.0
4109000000.0
4109100000.0
4109200000.0
4109300000.0
4109400000.0
4109500000.0
4109600000.0
4109700000.0
4109800000.0
4109900000.0
4110000000.0
4110100000.0
4110200000.0
4110300000.0
4110400000.0
4110500000.0
4110600000.0
4110700000.0
4110800000.0
4110900000.0
4111000000.0
4111100000.0
4111200000.0
4111300000.0
4111400000.0
4111500000.0
4111600000.0
4111700000.0
4111800000.0
4111900000.0
4112000000.0
4112100000.0
4112200000.0
4112300000.0
4112400000.0
4112500000.0
4112600000.0
4112700000.0
4112800000.0
4112900000.0
4113000000.0
4113100000.0
4113200000.0
4113300000.0
4113400000.0
4113500000.0
4113600000.0
4113700000.0
4113800000.0
4113900000.0
4114000000.0
4114100000.0
4114200000.0
4114300000.0
4114400000.0
4114500000.0
4114600000.0
4114700000.0
4114800000.0
4114900000.0
4115000000.0
4115100000.0
4115200000.0
4115300000.0
4115400000.0
4115500000.0
4115600000.0
4115700000.0
4115800000.0
4115900000.0
4116000000.0
4116100000.0
4116200000.0
4116300000.0
4116400000.0
4116500000.0
4116600000.0
4116700000.0
4116800000.0
4116900000.0
4117000000.0
4117100000.0
4117200000.0
4117300000.0
4117400000.0
4117500000.0
4117600000.0
4117700000.0
4117800000.0
4117900000.0
4118000000.0
4118100000.0
4118200000.0
4118300000.0
4118400000.0
4118500000.0
4118600000.0
4118700000.0
4118800000.0
4118900000.0
4119000000.0
4119100000.0
4119200000.0
4119300000.0
4119400000.0
4119500000.0
4119600000.0
4119700000.0
4119800000.0
4119900000.0
4120000000.0
4120100000.0
4120200000.0
4120300000.0
4120400000.0
4120500000.0
4120600000.0
4120700000.0
4120800000.0
4120900000.0
4121000000.0
4121100000.0
4121200000.0
4121300000.0
4121400000.0
4121500000.0
4121600000.0
4121700000.0
4121800000.0
4121900000.0
4122000000.0
4122100000.0
4122200000.0
4122300000.0
4122400000.0
4122500000.0
4122600000.0
4122700000.0
4122800000.0
4122900000.0
4123000000.0
4123100000.0
4123200000.0
4123300000.0
4123400000.0
4123500000.0
4123600000.0
4123700000.0
4123800000.0
4123900000.0
4124000000.0
4124100000.0
4124200000.0
4124300000.0
4124400000.0
4124500000.0
4124600000.0
4124700000.0
4124800000.0
4124900000.0
4125000000.0
4125100000.0
4125200000.0
4125300000.0
4125400000.0
4125500000.0
4125600000.0
4125700000.0
4125800000.0
4125900000.0
4126000000.0
4126100000.0
4126200000.0
4126300000.0
4126400000.0
4126500000.0
4126600000.0
4126700000.0
4126800000.0
4126900000.0
4127000000.0
4127100000.0
4127200000.0
4127300000.0
4127400000.0
4127500000.0
4127600000.0
4127700000.0
4127800000.0
4127900000.0
4128000000.0
4128100000.0
4128200000.0
4128300000.0
4128400000.0
4128500000.0
4128600000.0
4128700000.0
4128800000.0
4128900000.0
4129000000.0
4129100000.0
4129200000.0
4129300000.0
4129400000.0
4129500000.0
4129600000.0
4129700000.0
4129800000.0
4129900000.0
4130000000.0
4130100000.0
4130200000.0
4130300000.0
4130400000.0
4130500000.0
4130600000.0
4130700000.0
4130800000.0
4130900000.0
4131000000.0
4131100000.0
4131200000.0
4131300000.0
4131400000.0
4131500000.0
4131600000.0
4131700000.0
4131800000.0
4131900000.0
4132000000.0
4132100000.0
4132200000.0
4132300000.0
4132400000.0
4132500000.0
4132600000.0
4132700000.0
4132800000.0
4132900000.0
4133000000.0
4133100000.0
4133200000.0
4133300000.0
4133400000.0
4133500000.0
4133600000.0
4133700000.0
4133800000.0
4133900000.0
4134000000.0
4134100000.0
4134200000.0
4134300000.0
4134400000.0
4134500000.0
4134600000.0
4134700000.0
4134800000.0
4134900000.0
4135000000.0
4135100000.0
4135200000.0
4135300000.0
4135400000.0
4135500000.0
4135600000.0
4135700000.0
4135800000.0
4135900000.0
4136000000.0
4136100000.0
4136200000.0
4136300000.0
4136400000.0
4136500000.0
