P_00,P_01,P_10,P_11
0.15339287243860364,0.7169522955832258,0.020285752989486937,0.10936907898868374
0.1824928674709788,0.667289173645266,0.01802720112332186,0.1321907577604332
0.1994982467584906,0.6337833124522362,0.01840027464091477,0.14831816614835847
0.23039913102036433,0.5816788312517832,0.01746347473120913,0.17045856299664333
0.25161912700483935,0.5301461442854556,0.016781624538604205,0.20145310417110085
0.27077025050697673,0.4956847870436485,0.0159750036431433,0.2175699588062312
0.3009022752554294,0.442163122003415,0.010934281857405552,0.24600032088375023
0.3240788620767758,0.38753821996498633,0.012373661214906372,0.27600925674333143
0.34317883048089426,0.3464346865597961,0.010934809408157161,0.29945167355115243
0.3611118036839868,0.3176240993779325,0.00958260465654072,0.3116814922815399
0.3876700729062611,0.2719589180936604,0.010192036122103551,0.330178972877975
0.40567153104442955,0.226911313767538,0.009901842458544512,0.3575153127294879
0.41872832303083507,0.19834650340312054,0.00950376001043889,0.3734214135556055
0.4340169573246483,0.1523431713643779,0.012635643826298672,0.401004227484675
0.452577118958081,0.12897995923700473,0.010826673634920533,0.40761624816999353
0.46042798841329297,0.11179492713253988,0.009653230567855805,0.41812385388631135
0.47122041364599004,0.09053309368145884,0.006503014182277359,0.431743478490274
0.4792736934760175,0.06847208698864403,0.008119779696888752,0.44413443983844986
0.4869092195582103,0.05381787811089446,0.007974049734932832,0.45129885259596253
0.4847946352755848,0.04902542606618889,0.0061800725994322495,0.4599998660587944
0.4897442435849671,0.04692485657033908,0.007216155361654662,0.45611474448303924
0.4867412655632236,0.050863942041109896,0.009562537678500063,0.45283225471716654
0.4793192399227086,0.053991435166400537,0.008973886308737099,0.4577154386021538
0.4842888312469481,0.06736092640377299,0.007170860347518813,0.44117938200176016
0.4673215797725533,0.08584125574860436,0.006440837202997914,0.4403963272758446
