delta_Q2_freq_th
-94038.325898554
-94145.45932304065
-94252.78380736141
-94360.29982331683
-94468.00784421153
-94575.90834486023
-94684.00180159356
-94792.28869226418
-94900.76949625264
-95009.4446944735
-95118.31476938131
-95227.38020497673
-95336.64148681264
-95446.09910200028
-95555.7535392154
-95665.6052887044
-95775.65484229072
-95885.90269338092
-95996.34933697106
-96106.995269653
-96217.84098962067
-96328.88699667659
-96440.13379223816
-96551.5818793441
-96663.23176266097
-96775.08394848963
-96887.13894477175
-96999.39726109644
-97111.85940870675
-97224.52590050633
-97337.39725106611
-97450.47397663095
-97563.75659512635
-97677.24562616521
-97790.94159105462
-97904.84501280269
-98018.95641612534
-98133.27632745319
-98247.80527493855
-98362.54378846225
-98477.49239964073
-98592.65164183294
-98708.02205014748
-98823.60416144964
-98939.39851436847
-99055.40564930406
-99171.62610843455
-99288.06043572348
-99404.70917692702
-99521.57287960117
-99638.65209310921
-99755.94736862896
-99873.45925916024
-99991.18831953223
-100109.13510641103
-100227.3001783071
-100345.68409558276
-100464.28742045989
-100583.11071702742
-100702.15455124907
-100821.41949097096
-100940.90610592942
-101060.61496775867
-101180.54664999867
-101300.70172810295
-101421.08077944652
-101541.68438333372
-101662.51312100621
-101783.56757565099
-101904.84833240838
-102026.35597838016
-102148.09110263761
-102270.05429622976
-102392.24615219145
-102514.66726555172
-102637.31823334195
-102760.19965460426
-102883.31213039985
-103006.65626381735
-103130.23265998135
-103254.04192606082
-103378.08467127763
-103502.36150691516
-103626.87304632689
-103751.61990494502
-103876.60270028925
-104001.82205197542
-104127.27858172437
-104252.97291337072
-104378.90567287176
-104505.07748831638
-104631.48898993402
-104758.14081010365
-104885.03358336288
-105012.16794641697
-105139.54453814805
-105267.1639996243
-105395.02697410915
-105523.13410707055
-105651.48604619036
-105780.08344137367
-105908.92694475826
-106038.01721072405
-106167.3548959026
-106296.94065918672
-106426.77516174004
-106556.85906700672
-106687.19304072115
-106817.77775091765
-106948.61386794038
-107079.70206445314
-107211.04301544932
-107342.6373982618
-107474.48589257302
-107606.58918042504
-107738.94794622967
-107871.56287677855
-108004.43466125349
-108137.56399123666
-108270.95156072096
-108404.59806612038
-108538.50420628041
-108672.67068248859
-108807.09819848496
-108941.78746047274
-109076.73917712894
-109211.95405961503
-109347.43282158779
-109483.17617921002
-109619.18485116145
-109755.45955864975
-109892.00102542136
-110028.80997777263
-110165.88714456094
-110303.23325721575
-110440.8490497499
-110578.7352587709
-110716.89262349215
-110855.32188574444
-110994.02378998736
-111132.9990833208
-111272.2485154965
-111411.77283892973
-111551.57280871097
-111691.64918261764
-111832.0027211259
-111972.63418742259
-112113.54434741708
-112254.73396975333
-112396.20382582198
-112537.9546897724
-112679.98733852495
-112822.30255178316
-112964.90111204615
-113107.78380462092
-113250.9514176349
-113394.40474204835
-113538.14457166707
-113682.17170315495
-113826.48693604673
-113971.09107276077
-114115.98491861195
-114261.16928182454
-114406.64497354519
-114552.41280785603
-114698.47360178779
-114844.82817533295
-114991.47735145908
-115138.42195612213
-115285.66281827987
-115433.2007699054
-115581.03664600062
-115729.17128460997
-115877.60552683406
-116026.34021684343
-116175.37620189252
-116324.71433233343
-116474.35546163008
-116624.30044637219
-116774.55014628943
-116925.1054242657
-117075.96714635343
-117227.13618178792
-117378.61340300186
-117530.39968563982
-117682.49590857289
-117834.9029539134
-117987.62170702968
-118140.65305656091
-118293.99789443208
-118447.65711586898
-118601.63161941338
-118755.92230693814
-118910.5300836625
-119065.45585816745
-119220.70054241116
-119376.26505174451
-119532.15030492669
-119688.35722414088
-119844.88673501008
-120001.73976661291
-120158.91725149962
-120316.4201257081
-120474.24932878005
-120632.40580377715
-120790.89049729738
-120949.70435949149
-121108.8483440794
-121268.32340836682
-121428.13051326193
-121588.27062329218
-121748.74470662106
-121909.55373506517
-122070.69868411116
-122232.18053293297
-122394.00026440898
-122556.15886513947
-122718.65732546391
-122881.49663947857
-123044.67780505418
-123208.20182385358
-123372.06970134962
-123536.28244684303
-123700.84107348051
-123865.74659827277
-124031.00004211288
-124196.60242979451
-124362.55479003044
-124528.85815547103
-124695.51356272295
-124862.52205236784
-125029.88466898129
-125197.60246115169
-125365.6764814994
-125534.10778669584
-125702.89743748285
-125872.04649869213
-126041.55603926461
-126211.42713227024
-126381.6608549276
-126552.25828862384
-126723.22051893458
-126894.54863564401
-127066.24373276508
-127238.30690855984
-127410.7392655598
-127583.54191058653
-127756.71595477228
-127930.26251358083
-128104.18270682826
-128278.47765870411
-128453.14849779243
-128628.19635709307
-128803.62237404309
-128979.42769053823
-129155.61345295455
-129332.18081217026
-129509.13092358751
-129686.46494715444
-129864.18404738733
-130042.28939339289
-130220.78215889062
-130399.6635222354
-130578.93466644005
-130758.59677919825
-130938.65105290739
-131119.09868469165
-131299.9408764252
-131481.17883475556
-131662.81377112702
-131844.84690180435
-132027.27944789638
-132210.11263538006
-132393.34769512442
-132576.98586291473
-132761.0283794768
-132945.47649050152
-133130.33144666938
-133315.5945036752
-133501.2669222532
-133687.34996820186
-133873.84491240908
-134060.7530308778
-134248.07560475112
-134435.81392033826
-134623.96926914025
-134812.54294787577
-135001.5362585074
-135190.95050826788
-135380.7870096865
-135571.04708061554
-135761.7320442573
-135952.8432291908
-136144.38196939885
-136336.34960429533
-136528.74747875257
-136721.57694312892
-136914.83935329638
-137108.53607066863
-137302.66846222896
-137497.2379005586
-137692.24576386504
-137887.69343601062
-138083.58230654136
-138279.91377071565
-138476.6892295337
-138673.91008976646
-138871.5777639853
-139069.69367059154
-139268.2592338463
-139467.27588390047
-139666.74505682493
-139866.66819464086
-140067.04674535035
-140267.88216296706
-140469.17590754718
-140670.9294452206
-140873.14424822215
-141075.82179492316
-141278.9635698631
-141482.57106378148
-141686.64577364994
-141891.1892027046
-142096.20286047852
-142301.6882628343
-142507.64693199706
-142714.08039658758
-142920.99019165547
-143128.3778587128
-143336.2449457678
-143544.59300735872
-143753.42360458802
-143962.7383051568
-144172.53868339918
-144382.8263203173
-144593.60280361626
-144804.86972773922
-145016.628693903
-145228.88131013376
-145441.62919130272
-145654.87395916253
-145868.6172423834
-146082.86067658977
-146297.6059043972
-146512.85457544934
-146728.60834645512
-146944.86888122643
-147161.6378507158
-147378.9169330544
-147596.70781359027
-147815.01218492683
-148033.83174696157
-148253.16820692507
-148473.02327942016
-148693.39868646147
-148914.29615751514
-149135.71742953872
-149357.66424702154
-149580.1383620251
-149803.14153422395
-150026.6755309465
-150250.7421272166
-150475.34310579483
-150700.48025722048
-150926.1553798536
-151152.3702799173
-151379.12677154047
-151606.42667680074
-151834.27182576753
-152062.66405654565
-152291.60521531897
-152521.09715639462
-152751.14174224707
-152981.74084356302
-153212.89633928612
-153444.6101166623
-153676.8840712852
-153909.72010714197
-154143.1201366595
-154377.0860807506
-154611.61986886096
-154846.723439016
-155082.39873786827
-155318.64772074507
-155555.47235169643
-155792.87460354337
-156030.8564579265
-156269.419905355
-156508.5669452557
-156748.29958602285
-156988.61984506785
-157229.52974886962
-157471.0313330251
-157713.12664230017
-157955.81773068084
-158199.10666142494
-158442.995507114
-158687.48634970558
-158932.58128058576
-159178.28240062235
-159424.59182021808
-159671.51165936427
-159919.04404769512
-160167.19112454186
-160415.95503898777
-160665.33794992324
-160915.34202610128
-161165.96944619363
-161417.2223988468
-161669.10308273893
-161921.6137066369
-162174.7564894536
-162428.53366030593
-162682.94745857295
-162938.0001339547
-163193.69394653096
-163450.03116682096
-163707.01407584315
-163964.6449651754
-164222.92613701578
-164481.85990424355
-164741.4485904809
-165001.69453015458
-165262.60006855853
-165524.16756191658
-165786.39937744575
-166049.29789341986
-166312.86549923362
-166577.10459546733
-166842.01759395178
-167107.60691783376
-167373.87500164204
-167640.8242913536
-167908.45724446062
-168176.7763300377
-168445.7840288098
-168715.4828332203
-168985.87524749985
-169256.96378773564
-169528.75098194095
-169801.23937012555
-170074.43150436625
-170348.32994887818
-170622.93728008645
-170898.25608669833
-171174.288969776
-171451.03854280993
-171728.50743179227
-172006.6982752915
-172285.6137245271
-172565.25644344478
-172845.62910879258
-173126.73441019704
-173408.57505024038
-173691.15374453794
-173974.4732218162
-174258.53622399154
-174543.3455062493
-174828.9038371236
-175115.21399857773
-175402.27878608508
-175690.10100871054
-175978.68348919268
-176268.02906402643
-176558.1405835464
-176849.0209120107
-177140.67292768546
-177433.09952293005
-177726.30360428267
-178020.28809254686
-178315.05592287832
-178610.61004487274
-178906.95342265387
-179204.08903496264
-179502.01987524654
-179800.74895174993
-180100.27928760505
-180400.61392092332
-180701.75590488777
-181003.70830784598
-181306.47421340345
-181610.0567205182
-181914.4589435955
-182219.68401258375
-182525.73507307074
-182832.61528638095
-183140.32782967322
-183448.87589603942
-183758.26269460373
-184068.49145062274
-184379.5654055862
-184691.4878173186
-185004.26196008147
-185317.89112467648
-185632.37861854935
-185947.72776589438
-186263.94190776
-186581.02440215487
-186898.9786241551
-187217.80796601187
-187537.5158372602
-187858.1056648285
-188179.58089314873
-188501.9449842676
-188825.20141795868
-189149.35369183507
-189474.40532146324
-189800.35984047755
-190127.2208006957
-190454.9917722352
-190783.67634363036
-191113.27812195063
-191443.80073291957
-191775.2478210348
-192107.6230496889
-192440.93010129125
-192775.17267739066
-193110.35449879925
-193446.47930571708
-193783.55085785766
-194121.57293457468
-194460.5493349896
-194800.48387812014
-195141.38040300997
-195483.24276885932
-195826.07485515648
-196169.88056181066
-196514.6638092854
-196860.4285387337
-197207.17871213338
-197554.9183124243
-197903.65134364614
-198253.38183107754
-198604.11382137612
-198955.85138271982
-199308.5986049492
-199662.359599711
-200017.13850060274
-200372.93946331853
-200729.76666579593
-201087.62430836417
-201446.51661389341
-201806.44782794523
-202167.42221892436
-202529.4440782315
-202892.51772041759
-203256.64748333907
-203621.83772831468
-203988.09284028315
-204355.4172279625
-204723.81532401044
-205093.2915851862
-205463.85049251345
-205835.49655144484
-206208.23429202766
-206582.06826907085
-206957.0030623135
-207333.04327659475
-207710.19354202473
-208088.4585141574
-208467.84287416437
-208848.35132901053
-209229.98861163072
-209612.7594811082
-209996.66872285443
-210381.72114879024
-210767.9215975288
-211155.2749345597
-211543.78605243497
-211933.4598709562
-212324.30133736375
-212716.31542652694
-213109.5071411363
-213503.88151189723
-213899.44359772513
-214296.1984859426
-214694.15129247768
-215093.30716206436
-215493.67126844436
-215895.2488145708
-216298.04503281345
-216702.06518516588
-217107.31456345416
-217513.79848954757
-217921.52231557088
-218330.49142411843
-218740.71122847032
-219152.18717280994
-219564.92473244388
-219978.92941402333
-220394.20675576758
-220810.7623276893
-221228.60173182184
-221647.73060244852
-222068.15460633364
-222489.8794429559
-222912.9108447433
-223337.2545773107
-223762.91643969866
-224189.9022646152
-224618.2179186789
-225047.86930266462
-225478.86235175107
-225911.20303577065
-226344.89735946152
-226779.95136272165
-227216.3711208654
-227654.16274488205
-228093.33238169682
-228533.88621443402
-228975.83046268264
-229419.17138276418
-229863.9152680028
-230310.06844899815
-230757.63729390016
-231206.62820868666
-231657.0476374432
-232108.90206264553
-232562.1980054444
-233016.94202595318
-233473.1407235377
-233930.800737109
-234389.9287454185
-234850.53146735576
-235312.61566224924
-235776.18813016935
-236241.2557122345
-236707.82529091986
-237175.90379036876
-237645.49817670716
-238116.6154583607
-238589.26268637483
-239063.44695473774
-239539.17540070627
-240016.45520513467
-240495.29359280667
-240975.69783277018
-241457.6752386753
-241941.2331691154
-242426.3790279713
-242913.12026475862
-243401.46437497824
-243891.41890047022
-244382.99142977071
-244876.18959847238
-245371.02108958806
-245867.49363391777
-246365.61501041925
-246865.39304658186
-247366.83561880386
-247869.9506527735
-248374.74612385334
-248881.23005746852
-249389.41052949827
-249899.2956666714
-250410.89364696544
-250924.21270000946
-251439.26110749083
-251956.04720356563
-252474.57937527308
-252994.866062954
-253516.91576067297
-254040.73701664468
-254566.33843366438
-255093.7286695423
-255622.9164375423
-256153.91050682482
-256686.71970289378
-257221.3529080481
-257757.81906183736
-258296.12716152193
-258836.28626253753
-259378.30547896418
-259922.1939839999
-260467.96101043883
-261015.61585115397
-261565.1678595848
-262116.6264502294
-262670.0010991417
-263225.30134443333
-263782.5367867801
-264341.71708993445
-264902.8519812418
-265465.9512521624
-266031.0247587989
-266598.08242242807
-267167.1342300385
-267738.19023487356
-268311.26055697945
-268886.35538375884
-269463.4849705303
-270042.6596410928
-270623.88978829625
-271207.18587461737
-271792.55843274185
-272380.0180661518
-272969.57544971973
-273561.2413303076
-274155.0265273728
-274750.94193357986
-275348.9985154183
-275949.20731382706
-276551.5794448247
-277156.1261001465
-277762.8585478881
-278371.78813315515
-278982.92627872026
-279596.2844856862
-280211.8743341561
-280829.7074839106
-281449.79567509185
-282072.1507288946
-282696.7845482641
-283323.7091186023
-283952.9365084797
-284584.4788703563
-285218.34844130854
-285854.55754376523
-286493.11858624977
-287134.04406413116
-287777.3465603826
-288423.0387463477
-289071.13338251517
-289721.6433193015
-290374.58149784175
-291029.96095078904
-291687.79480312223
-292348.09627296194
-293010.8786723961
-293676.1554083132
-294343.93998324504
-295014.2459962186
-295687.08714361646
-296362.47722004686
-297040.43011922314
-297720.9598348524
-298404.0804615337
-299089.80619566614
-299778.15133636695
-300469.13028639887
-301162.75755310815
-301859.04774937266
-302558.0155945602
-303259.6759154971
-303964.043647448
-304671.1338351057
-305380.961633592
-306093.5423094702
-306808.89124176744
-307527.02392300987
-308247.955960268
-308971.7030762141
-309698.28111019166
-310427.7060192961
-311159.99387946766
-311895.16088659724
-312633.2233576432
-313374.19773176196
-314118.1005714506
-314864.9485637024
-315614.7585211755
-316367.5473833744
-317123.3322178458
-317882.13022138627
-318643.9587212653
-319408.83517646143
-320176.77717891225
-320947.8024547794
-321721.92886572715
-322499.1744102166
-323279.5572248137
-324063.09558551287
-324849.80790907616
-325639.712754387
-326432.8288238203
-327229.1749646282
-328028.7701703419
-328831.6335821896
-329637.78449053154
-330447.2423363108
-331260.0267125221
-332076.1573656972
-332895.6541974079
-333718.53726578667
-334544.8267870654
-335374.54313713196
-336207.70685310534
-337044.3386349299
-337884.4593469876
-338728.0900197303
-339575.25185133144
-340425.9662093565
-341280.25463245483
-342138.1388320709
-342999.64069417637
-343864.78228102287
-344733.5858329162
-345606.07377001183
-346482.2686941322
-347362.1933906059
-348245.87083012966
-349133.3241706525
-350024.5767592834
-350919.65213422186
-351818.5740267126
-352721.3663630239
-353628.05326645053
-354538.6590593413
-355453.20826515177
-356371.7256105223
-357294.236027382
-358220.7646550788
-359151.3368425361
-360085.97815043625
-361024.71435343183
-361967.57144238387
-362914.57562662906
-363865.75333627505
-364821.1312245248
-365780.7361700303
-366744.59527927643
-367712.7358889946
-368685.1855686078
-369661.97212270624
-370643.1235935547
-371628.6682636328
-372618.6346582067
-373613.05154793477
-374611.9479515065
-375615.35313831584
-376623.29663116863
-377635.8082090258
-378652.9179097818
-379674.6560330794
-380701.05314316123
-381732.1400717591
-382767.9479210204
-383808.50806647365
-384853.85216003295
-385904.01213304215
-386959.0201993593
-388018.90885848174
-389083.71089871344
-390153.4594003739
-391228.1877390502
-392307.9295888925
-393392.71892595396
-394482.59003157524
-395577.57749581477
-396677.7162209256
-397783.04142487893
-398893.5886449355
-400009.3937412659
-401130.49290062
-402256.92264004616
-403388.71981066227
-404525.92160147737
-405668.56554326694
-406816.6895125009
-407970.3317353262
-409129.5307916044
-410294.32561900554
-411464.7555171588
-412640.8601518609
-413822.67955934384
-415010.25415060186
-416203.62471577956
-417402.83242862165
-418607.91885098536
-419818.92593741714
-421035.8960397937
-422258.8719120292
-423487.89671484986
-424723.01402063586
-425964.26781833376
-427211.7025184382
-428465.3629580462
-429725.29440598347
-430991.5425680058
-432264.1535920747
-433543.1740737106
-434828.6510614232
-436120.6320622217
-437419.16504720534
-438724.29845723556
-440036.08120869234
-441354.5626993146
-442679.79281412734
-444011.8219314562
-445350.7009290318
-446696.4811901842
-448049.2146101303
-449408.9536023553
-450775.75110508956
-452149.6605878828
-453530.7360582776
-454919.0320685834
-456314.6037227535
-457717.5066833662
-459127.7971787118
-460545.53200998873
-461970.7685586087
-463403.5647936149
-464843.97927921324
-466292.0711824203
-467747.9002808298
-469211.52697049844
-470683.0122739551
-472162.41784833436
-473649.8059936374
-475145.23966112174
-476648.782461823
-478160.4986752109
-479680.45325798163
-481208.7118529892
-482745.3407983189
-484290.4071365049
-485843.9786238945
-487406.1237401628
-488976.9116979794
-490556.4124528304
-492144.69671299966
-493741.8359497099
-495347.90240742965
-496962.96911434655
-498587.10989301215
-500220.3993711599
-501862.912992701
-503514.72702890047
-505175.9185897376
-506846.5656354539
-508526.7469882924
-510216.5423444318
-511916.03228611994
-513625.298294009
-515344.42275969824
-517073.4889984866
-518812.5812623411
-520561.784753083
-522321.1856357985
-524090.8710524766
-525870.9291358792
-527661.4490236487
-529462.520872657
-531274.2358736004
-533096.6862658468
-534929.9653525401
-536774.1675159642
-538629.3882331756
-540495.724091909
-542373.2728067589
-544262.133235647
-546162.4053965783
-548074.1904846919
-549997.5908896149
-551932.7102131234
-553879.653287117
-555838.526191916
-557809.4362748835
-559792.4921693843
-561787.8038140836
-563795.4824725948
-565815.6407534829
-567848.3926306318
-569893.8534639822
-571952.1400206494
-574023.3704964273
-576107.6645376886
-578205.1432636894
-580315.9292892847
-582440.1467480684
-584577.9213159416
-586729.3802351225
-588894.6523386057
-591073.8680750816
-593267.1595343249
-595474.6604730642
-597696.5063413418
-599932.8343093751
-602183.7832949322
-604449.4939912296
-606730.1088953681
-609025.7723373161
-611336.6305094529
-613662.8314966862
-616004.5253071556
-618361.8639035347
-620735.0012349484
-623124.0932695155
-625529.298027535
-627950.7756153276
-630388.6882597501
-632843.2003433962
-635314.4784405016
-637802.6913535692
-640308.0101507299
-642830.6082038591
-645370.6612274642
-647928.3473183628
-650503.8469961697
-653097.3432446129
-655709.0215536974
-658339.0699627378
-660987.6791042805
-663655.0422489368
-666341.3553511502
-669046.8170959176
-671771.6289464936
-674515.9951930933
-677280.123002628
-680064.222469491
-682868.506667425
-685693.1917024952
-688538.4967671972
-691404.6441957263
-694291.8595204405
-697200.3715295439
-700130.4123260236
-703082.2173878716
-706056.0256296243
-709052.0794652522
-712070.6248724379
-715111.9114582735
-718176.192526419
-721263.7251457546
-724374.7702205722
-727509.5925623393
-730668.4609630822
-733851.6482704293
-737059.4314643574
-740292.0917356876
-743549.9145663778
-746833.1898116585
-750142.2117840631
-753477.2793394024
-756838.6959647371
-760226.7698684018
-763641.8140721373
-767084.1465053891
-770554.0901018305
-774051.9728981729
-777578.1281353269
-781132.8943619791
-784716.6155406521
-788329.6411563179
-791972.3263276372
-795645.0319208966
-799348.1246667238
-803081.9772796577
-806846.9685806555
-810643.4836226222
-814471.913819049
-818332.6570758519
-822226.1179265016
-826152.7076705439
-830112.8445156077
-834106.953723005
-838135.4677570288
-842198.8264380584
-846297.4770995877
-850431.874749292
-854602.4822342563
-858809.7704104907
-863054.2183168638
-867336.313353588
-871656.5514653976
-876015.4373295624
-880413.4845488886
-884851.2158498603
-889329.1632860833
-893847.8684471957
-898407.8826734205
-903009.7672759348
-907654.0937632443
-912341.4440737518
-917072.4108147202
-921847.597507836
-926667.6188415851
-931533.1009306655
-936444.6815826633
-941403.0105722342
-946408.7499230345
-951462.5741976604
-956565.1707958634
-961717.240261314
-966919.4965972073
-972172.6675910039
-977477.4951486198
-982834.7356383844
-988245.1602451049
-993709.5553345819
-999228.7228289394
-1004803.480593147
-1010434.6628331215
-1016123.1205058187
-1021869.7217417372
-1027675.3522802738
-1033540.9159183902
-1039467.3349730686
-1045455.5507580513
-1051506.5240753836
-1057621.2357222973
-1063800.6870139996
-1070045.900322946
