ground,excited
0.9881035150552043,0.01189648494479556
0.9870472861235933,0.012952713876406976
0.9810732335133067,0.018926766486693322
0.9724034180255678,0.02759658197443229
0.9684522953788469,0.03154770462115292
0.96253474522034,0.03746525477965986
0.9673823418574462,0.03261765814255376
0.9500475990005612,0.04995240099943884
0.9463209794519993,0.05367902054800054
0.943356666533818,0.05664333346618225
0.9376065605319841,0.062393439468015864
0.8971120658373823,0.10288793416261777
0.8800424664099912,0.11995753359000871
0.8542282197554913,0.14577178024450865
0.8359531270487487,0.16404687295125134
0.8387327485230192,0.161267251476981
0.8313113885773322,0.16868861142266764
0.8138832798263784,0.18611672017362157
0.7887209350242816,0.2112790649757185
0.7620818593970932,0.23791814060290717
0.7309166844147067,0.2690833155852931
0.6934315149435368,0.3065684850564631
0.686708665569524,0.3132913344304759
0.6468632166348576,0.35313678336514254
0.6363711639726922,0.36362883602730767
0.6230511828995132,0.37694881710048694
0.59700457240358,0.40299542759642
0.5553308038339309,0.4446691961660692
0.5470068753538834,0.4529931246461167
0.5005981331899464,0.4994018668100536
0.47964082462317603,0.5203591753768239
0.45081489541573017,0.5491851045842696
0.43341638422240164,0.5665836157775983
0.40875973178893227,0.5912402682110677
0.37133660035487936,0.6286633996451205
0.379060231799952,0.6209397682000479
0.36384219096481085,0.6361578090351891
0.31370360051439933,0.6862963994856008
0.28331772655162696,0.7166822734483731
0.29546394596795006,0.7045360540320499
0.24504659159793024,0.7549534084020699
0.2257003329597395,0.7742996670402604
0.19690109122111815,0.8030989087788818
0.19785384354341767,0.8021461564565824
0.18075735018336483,0.8192426498166351
0.160363329047493,0.8396366709525072
0.1563051250588833,0.8436948749411166
0.11982294104127383,0.8801770589587261
0.10137603942129601,0.8986239605787041
0.07024420899996844,0.9297557910000316
0.08627314808131248,0.9137268519186875
0.07842021655014653,0.9215797834498534
0.07200506194324323,0.9279949380567568
0.06041426792597417,0.9395857320740257
0.058058489770164354,0.9419415102298359
0.046480925847471995,0.9535190741525281
0.041907608917015886,0.9580923910829843
0.037646613175070454,0.9623533868249295
0.032612854577216105,0.9673871454227838
0.03996181509781059,0.9600381849021893
0.024699422880629148,0.9753005771193709
0.0400056188797971,0.9599943811202029
0.034693776298124916,0.9653062237018752
0.03888977462765868,0.9611102253723415
0.04710560700908949,0.9528943929909106
0.08605977588747296,0.9139402241125267
0.06708039252153275,0.9329196074784675
0.08188547603101641,0.9181145239689836
0.07508745195460939,0.924912548045391
0.11001242336817695,0.8899875766318232
0.11318452730447226,0.8868154726955281
0.10672341112660154,0.8932765888733986
0.17463292934788366,0.8253670706521163
0.15987833158539289,0.8401216684146068
0.19786267166173194,0.8021373283382679
0.17575859701720764,0.8242414029827922
0.20218107902869079,0.7978189209713091
0.2536463116469772,0.7463536883530228
0.280367232614501,0.7196327673854989
0.28321407757691747,0.7167859224230827
0.2857386818617293,0.7142613181382708
0.35398450910502177,0.6460154908949781
0.33617928897557336,0.6638207110244267
0.3715624002652699,0.6284375997347302
0.4442650273390017,0.5557349726609985
0.4191155747419667,0.5808844252580333
0.46090095199365816,0.5390990480063418
0.43125974020662666,0.5687402597933734
0.5314913964809652,0.4685086035190348
0.5623301738387243,0.4376698261612758
0.5584734819793964,0.4415265180206034
0.5584846424901534,0.4415153575098465
0.5995067304908714,0.4004932695091286
0.6288736858630299,0.3711263141369701
0.6555896094232747,0.34441039057672534
0.6612306103636181,0.3387693896363818
0.6992232272212369,0.30077677277876297
0.7290346747954144,0.27096532520458544
0.7402645675948388,0.25973543240516106
0.7596405159320709,0.2403594840679289
0.7825150486517313,0.21748495134826873
0.8074197297633345,0.19258027023666557
0.8392185866132199,0.16078141338677993
0.8503748598249298,0.14962514017507025
0.8705168048562991,0.12948319514370096
0.8438240235678741,0.15617597643212588
0.8891102098928455,0.11088979010715438
0.9067055154889151,0.09329448451108478
0.9164110285337692,0.08358897146623065
0.9258444568010624,0.0741555431989375
0.9353054429657048,0.06469455703429532
0.9541870269043924,0.04581297309560751
0.9634612423649288,0.03653875763507131
0.948536663892558,0.051463336107441915
0.9644236274623359,0.035576372537664165
0.9729198831870822,0.027080116812918047
0.9673438412689989,0.03265615873100132
0.9741419820098122,0.025858017990187776
0.9683134268093798,0.031686573190620335
0.9821247567530031,0.017875243246996977
0.9759600427293867,0.0240399572706134
0.9617772637703603,0.03822273622963978
0.971089969476407,0.028910030523593023
0.9570685461606327,0.042931453839367334
0.9368341038770688,0.06316589612293134
0.935119731609794,0.06488026839020583
0.9104310271996795,0.08956897280032058
0.9095925291604133,0.09040747083958688
0.9197838458521372,0.0802161541478628
0.8941674573323654,0.10583254266763507
0.83597926162293,0.16402073837706999
0.853356794994763,0.14664320500523703
0.8535315099093305,0.14646849009066923
0.8385228138278024,0.16147718617219775
0.7967716444056289,0.20322835559437147
0.7934461063251371,0.20655389367486285
0.7565722329122909,0.24342776708770913
0.7329155045250929,0.2670844954749071
0.7341529637140183,0.2658470362859817
0.6936834502547883,0.3063165497452118
0.6631314737318381,0.3368685262681617
0.6522055429318238,0.3477944570681765
0.637952959355433,0.3620470406445671
0.5799303792704451,0.42006962072955506
0.5855118055561465,0.41448819444385354
0.5259261921301048,0.47407380786989517
0.5315105862431931,0.468489413756807
0.4983483567164128,0.5016516432835871
0.47839186524509986,0.5216081347549001
0.44640306715919886,0.5535969328408008
0.4323600060814155,0.5676399939185843
0.4067776635986156,0.5932223364013844
0.35926481327453225,0.6407351867254678
